M, N, latency
2050, 1664, 4.954745508982036e-06
2050, 832, 2.477372754491018e-06
2050, 416, 1.2509505988023953e-06
2052, 53248, 0.00015862544161676648
2052, 26624, 7.932498502994012e-05
2052, 13312, 3.966249251497006e-05
2052, 6656, 1.9843510479041917e-05
2052, 3328, 9.934019461077843e-06
2052, 1664, 4.979273952095808e-06
2052, 832, 2.5019011976047906e-06
2052, 416, 1.2509505988023953e-06
2056, 53248, 0.0001589443113772455
2056, 26624, 7.947215568862275e-05
2056, 13312, 3.9736077844311374e-05
2056, 6656, 1.9868038922155687e-05
2056, 3328, 9.934019461077843e-06
2056, 1664, 4.979273952095808e-06
2056, 832, 2.5019011976047906e-06
2056, 416, 1.2509505988023953e-06
2064, 53248, 0.00015955752245508983
2064, 26624, 7.979102544910179e-05
2064, 13312, 3.990777694610779e-05
2064, 6656, 1.996615269461078e-05
2064, 3328, 9.98307634730539e-06
2064, 1664, 5.003802395209581e-06
2064, 832, 2.5019011976047906e-06
2064, 416, 1.2509505988023953e-06
2080, 53248, 0.0001608084730538922
2080, 26624, 8.04042365269461e-05
2080, 13312, 4.020211826347305e-05
2080, 6656, 2.0113323353293413e-05
2080, 3328, 1.0056661676646706e-05
2080, 1664, 5.028330838323353e-06
2080, 832, 2.5264296407185626e-06
2080, 416, 1.2754790419161678e-06
2112, 53248, 0.00016326131736526948
2112, 26624, 8.163065868263474e-05
2112, 13312, 4.081532934131737e-05
2112, 6656, 2.0407664670658684e-05
2112, 3328, 1.0203832335329342e-05
2112, 1664, 5.101916167664671e-06
2112, 832, 2.5509580838323356e-06
2112, 416, 1.2754790419161678e-06
2176, 53248, 0.0001682160628742515
2176, 26624, 8.410803143712575e-05
2176, 13312, 4.2066279940119764e-05
2176, 6656, 2.1045404191616767e-05
2176, 3328, 1.0522702095808383e-05
2176, 1664, 5.273615269461078e-06
2176, 832, 2.649071856287425e-06
2176, 416, 1.3245359281437126e-06
2304, 53248, 0.00017812555389221557
2304, 26624, 8.906277694610779e-05
2304, 13312, 4.454365269461078e-05
2304, 6656, 2.227182634730539e-05
2304, 3328, 1.1135913173652695e-05
2304, 1664, 5.567956586826347e-06
2304, 832, 2.7962425149700597e-06
2304, 416, 1.3981212574850298e-06
2560, 53248, 0.00019789547904191618
2560, 26624, 9.894773952095809e-05
2560, 13312, 4.9473869760479044e-05
2560, 6656, 2.4749199101796407e-05
2560, 3328, 1.238686377245509e-05
2560, 1664, 6.2056961077844305e-06
2560, 832, 3.1151122754491017e-06
2560, 416, 1.5698203592814373e-06
257, 12288, 4.586818862275449e-06
257, 3072, 1.1528368263473053e-06
257, 1536, 5.886826347305389e-07
257, 6144, 2.3056736526946106e-06
257, 768, 2.9434131736526945e-07
257, 384, 1.4717065868263472e-07
258, 12288, 4.611347305389221e-06
258, 3072, 1.1528368263473053e-06
258, 1536, 5.886826347305389e-07
258, 6144, 2.3056736526946106e-06
258, 768, 2.9434131736526945e-07
258, 384, 1.4717065868263472e-07
260, 12288, 4.660404191616767e-06
260, 3072, 1.1773652694610778e-06
260, 1536, 5.886826347305389e-07
260, 6144, 2.3302020958083835e-06
260, 768, 2.9434131736526945e-07
260, 384, 1.4717065868263472e-07
264, 12288, 4.709461077844311e-06
264, 3072, 1.1773652694610778e-06
264, 1536, 5.886826347305389e-07
264, 6144, 2.3547305389221556e-06
264, 768, 2.9434131736526945e-07
264, 384, 1.4717065868263472e-07
272, 12288, 4.856631736526947e-06
272, 3072, 1.2264221556886228e-06
272, 1536, 6.132110778443114e-07
272, 6144, 2.4283158682634735e-06
272, 768, 3.1886976047904194e-07
272, 384, 1.7169910179640717e-07
288, 12288, 5.150973053892215e-06
288, 3072, 1.3000074850299403e-06
288, 1536, 6.622679640718563e-07
288, 6144, 2.5754865269461076e-06
288, 768, 3.4339820359281434e-07
288, 384, 1.7169910179640717e-07
320, 12288, 5.715127245508982e-06
320, 3072, 1.4471781437125748e-06
320, 1536, 7.358532934131737e-07
320, 6144, 2.869827844311377e-06
320, 768, 3.6792664670658683e-07
320, 384, 1.9622754491017967e-07
384, 12288, 6.8679640718562876e-06
384, 3072, 1.7169910179640719e-06
384, 1536, 8.584955089820359e-07
384, 6144, 3.4339820359281438e-06
384, 768, 4.415119760479042e-07
384, 384, 2.207559880239521e-07
512, 12288, 9.149109281437125e-06
512, 3072, 2.3056736526946106e-06
512, 1536, 1.1528368263473053e-06
512, 6144, 4.586818862275449e-06
512, 768, 5.886826347305389e-07
512, 384, 2.9434131736526945e-07
768, 12288, 1.3711399700598802e-05
768, 3072, 3.4339820359281438e-06
768, 1536, 1.7169910179640719e-06
768, 6144, 6.8679640718562876e-06
768, 768, 8.584955089820359e-07
768, 384, 4.415119760479042e-07
513, 12288, 9.173637724550898e-06
513, 3072, 2.3056736526946106e-06
513, 1536, 1.1528368263473053e-06
513, 6144, 4.586818862275449e-06
513, 768, 5.886826347305389e-07
513, 384, 2.9434131736526945e-07
514, 12288, 9.173637724550898e-06
514, 3072, 2.3056736526946106e-06
514, 1536, 1.1528368263473053e-06
514, 6144, 4.586818862275449e-06
514, 768, 5.886826347305389e-07
514, 384, 2.9434131736526945e-07
516, 12288, 9.222694610778442e-06
516, 3072, 2.3056736526946106e-06
516, 1536, 1.1528368263473053e-06
516, 6144, 4.611347305389221e-06
516, 768, 5.886826347305389e-07
516, 384, 2.9434131736526945e-07
520, 12288, 9.296279940119761e-06
520, 3072, 2.3302020958083835e-06
520, 1536, 1.1773652694610778e-06
520, 6144, 4.660404191616767e-06
520, 768, 5.886826347305389e-07
520, 384, 2.9434131736526945e-07
528, 12288, 9.418922155688622e-06
528, 3072, 2.3547305389221556e-06
528, 1536, 1.1773652694610778e-06
528, 6144, 4.709461077844311e-06
528, 768, 5.886826347305389e-07
528, 384, 2.9434131736526945e-07
544, 12288, 9.713263473053894e-06
544, 3072, 2.4283158682634735e-06
544, 1536, 1.2264221556886228e-06
544, 6144, 4.856631736526947e-06
544, 768, 6.132110778443114e-07
544, 384, 3.1886976047904194e-07
576, 12288, 1.027741766467066e-05
576, 3072, 2.5754865269461076e-06
576, 1536, 1.3000074850299403e-06
576, 6144, 5.150973053892215e-06
576, 768, 6.622679640718563e-07
576, 384, 3.4339820359281434e-07
640, 12288, 1.1430254491017965e-05
640, 3072, 2.869827844311377e-06
640, 1536, 1.4471781437125748e-06
640, 6144, 5.715127245508982e-06
640, 768, 7.358532934131737e-07
640, 384, 3.6792664670658683e-07
1024, 12288, 1.8273690119760478e-05
1024, 3072, 4.586818862275449e-06
1024, 1536, 2.3056736526946106e-06
1024, 6144, 9.149109281437125e-06
1024, 768, 1.1528368263473053e-06
1024, 384, 5.886826347305389e-07
1025, 12288, 1.829821856287425e-05
1025, 3072, 4.586818862275449e-06
1025, 1536, 2.3056736526946106e-06
1025, 6144, 9.149109281437125e-06
1025, 768, 1.1528368263473053e-06
1025, 384, 5.886826347305389e-07
1026, 12288, 1.8322747005988023e-05
1026, 3072, 4.586818862275449e-06
1026, 1536, 2.3056736526946106e-06
1026, 6144, 9.173637724550898e-06
1026, 768, 1.1528368263473053e-06
1026, 384, 5.886826347305389e-07
1028, 12288, 1.8347275449101796e-05
1028, 3072, 4.586818862275449e-06
1028, 1536, 2.3056736526946106e-06
1028, 6144, 9.173637724550898e-06
1028, 768, 1.1528368263473053e-06
1028, 384, 5.886826347305389e-07
1032, 12288, 1.8420860778443115e-05
1032, 3072, 4.611347305389221e-06
1032, 1536, 2.3056736526946106e-06
1032, 6144, 9.222694610778442e-06
1032, 768, 1.1528368263473053e-06
1032, 384, 5.886826347305389e-07
1040, 12288, 1.8568031437125746e-05
1040, 3072, 4.660404191616767e-06
1040, 1536, 2.3302020958083835e-06
1040, 6144, 9.296279940119761e-06
1040, 768, 1.1773652694610778e-06
1040, 384, 5.886826347305389e-07
1056, 12288, 1.8837844311377245e-05
1056, 3072, 4.709461077844311e-06
1056, 1536, 2.3547305389221556e-06
1056, 6144, 9.418922155688622e-06
1056, 768, 1.1773652694610778e-06
1056, 384, 5.886826347305389e-07
1088, 12288, 1.9426526946107788e-05
1088, 3072, 4.856631736526947e-06
1088, 1536, 2.4283158682634735e-06
1088, 6144, 9.713263473053894e-06
1088, 768, 1.2264221556886228e-06
1088, 384, 6.132110778443114e-07
1152, 12288, 2.055483532934132e-05
1152, 3072, 5.150973053892215e-06
1152, 1536, 2.5754865269461076e-06
1152, 6144, 1.027741766467066e-05
1152, 768, 1.3000074850299403e-06
1152, 384, 6.622679640718563e-07
1280, 12288, 2.2835980538922156e-05
1280, 3072, 5.715127245508982e-06
1280, 1536, 2.869827844311377e-06
1280, 6144, 1.1430254491017965e-05
1280, 768, 1.4471781437125748e-06
1280, 384, 7.358532934131737e-07
1536, 12288, 2.7422799401197604e-05
1536, 3072, 6.8679640718562876e-06
1536, 1536, 3.4339820359281438e-06
1536, 6144, 1.3711399700598802e-05
1536, 768, 1.7169910179640719e-06
1536, 384, 8.584955089820359e-07
2049, 12288, 3.657190868263473e-05
2049, 3072, 9.149109281437125e-06
2049, 1536, 4.586818862275449e-06
2049, 6144, 1.829821856287425e-05
2049, 768, 2.3056736526946106e-06
2049, 384, 1.1528368263473053e-06
2050, 12288, 3.657190868263473e-05
2050, 3072, 9.149109281437125e-06
2050, 1536, 4.586818862275449e-06
2050, 6144, 1.829821856287425e-05
2050, 768, 2.3056736526946106e-06
2050, 384, 1.1528368263473053e-06
2052, 12288, 3.662096556886228e-05
2052, 3072, 9.173637724550898e-06
2052, 1536, 4.586818862275449e-06
2052, 6144, 1.8322747005988023e-05
2052, 768, 2.3056736526946106e-06
2052, 384, 1.1528368263473053e-06
2056, 12288, 3.669455089820359e-05
2056, 3072, 9.173637724550898e-06
2056, 1536, 4.586818862275449e-06
2056, 6144, 1.8347275449101796e-05
2056, 768, 2.3056736526946106e-06
2056, 384, 1.1528368263473053e-06
2064, 12288, 3.684172155688623e-05
2064, 3072, 9.222694610778442e-06
2064, 1536, 4.611347305389221e-06
2064, 6144, 1.8420860778443115e-05
2064, 768, 2.3056736526946106e-06
2064, 384, 1.1528368263473053e-06
2080, 12288, 3.711153443113772e-05
2080, 3072, 9.296279940119761e-06
2080, 1536, 4.660404191616767e-06
2080, 6144, 1.8568031437125746e-05
2080, 768, 2.3302020958083835e-06
2080, 384, 1.1773652694610778e-06
2112, 12288, 3.767568862275449e-05
2112, 3072, 9.418922155688622e-06
2112, 1536, 4.709461077844311e-06
2112, 6144, 1.8837844311377245e-05
2112, 768, 2.3547305389221556e-06
2112, 384, 1.1773652694610778e-06
2176, 12288, 3.882852544910179e-05
2176, 3072, 9.713263473053894e-06
2176, 1536, 4.856631736526947e-06
2176, 6144, 1.9426526946107788e-05
2176, 768, 2.4283158682634735e-06
2176, 384, 1.2264221556886228e-06
2304, 12288, 4.110967065868264e-05
2304, 3072, 1.027741766467066e-05
2304, 1536, 5.150973053892215e-06
2304, 6144, 2.055483532934132e-05
2304, 768, 2.5754865269461076e-06
2304, 384, 1.3000074850299403e-06
2560, 12288, 4.567196107784431e-05
2560, 3072, 1.1430254491017965e-05
2560, 1536, 5.715127245508982e-06
2560, 6144, 2.2835980538922156e-05
2560, 768, 2.869827844311377e-06
2560, 384, 1.4471781437125748e-06
257, 18432, 6.8924925149700605e-06
257, 2048, 7.849101796407187e-07
257, 9216, 3.458510479041916e-06
257, 1024, 3.9245508982035933e-07
257, 4608, 1.7415194610778444e-06
257, 512, 1.9622754491017967e-07
257, 2304, 8.830239520958084e-07
257, 256, 9.811377245508983e-08
257, 1152, 4.415119760479042e-07
257, 128, 4.9056886227544916e-08
258, 18432, 6.917020958083832e-06
258, 2048, 7.849101796407187e-07
258, 9216, 3.458510479041916e-06
258, 1024, 3.9245508982035933e-07
258, 4608, 1.7415194610778444e-06
258, 512, 1.9622754491017967e-07
258, 2304, 8.830239520958084e-07
258, 256, 9.811377245508983e-08
258, 1152, 4.415119760479042e-07
258, 128, 4.9056886227544916e-08
260, 18432, 6.9660778443113776e-06
260, 2048, 7.849101796407187e-07
260, 9216, 3.4830389221556888e-06
260, 1024, 3.9245508982035933e-07
260, 4608, 1.7415194610778444e-06
260, 512, 1.9622754491017967e-07
260, 2304, 8.830239520958084e-07
260, 256, 9.811377245508983e-08
260, 1152, 4.415119760479042e-07
260, 128, 4.9056886227544916e-08
264, 18432, 7.0641916167664675e-06
264, 2048, 7.849101796407187e-07
264, 9216, 3.5320958083832338e-06
264, 1024, 3.9245508982035933e-07
264, 4608, 1.7660479041916169e-06
264, 512, 1.9622754491017967e-07
264, 2304, 8.830239520958084e-07
264, 256, 9.811377245508983e-08
264, 1152, 4.415119760479042e-07
264, 128, 4.9056886227544916e-08
272, 18432, 7.284947604790419e-06
272, 2048, 8.09438622754491e-07
272, 9216, 3.654738023952096e-06
272, 1024, 4.169835329341317e-07
272, 4608, 1.8396332335329342e-06
272, 512, 2.207559880239521e-07
272, 2304, 9.320808383233532e-07
272, 256, 1.2264221556886228e-07
272, 1152, 4.660404191616766e-07
272, 128, 7.358532934131736e-08
288, 18432, 7.726459580838325e-06
288, 2048, 8.584955089820359e-07
288, 9216, 3.875494011976048e-06
288, 1024, 4.415119760479042e-07
288, 4608, 1.937747005988024e-06
288, 512, 2.207559880239521e-07
288, 2304, 9.811377245508982e-07
288, 256, 1.2264221556886228e-07
288, 1152, 4.905688622754491e-07
288, 128, 7.358532934131736e-08
320, 18432, 8.58495508982036e-06
320, 2048, 9.566092814371257e-07
320, 9216, 4.29247754491018e-06
320, 1024, 4.905688622754491e-07
320, 4608, 2.158502994011976e-06
320, 512, 2.4528443113772456e-07
320, 2304, 1.079251497005988e-06
320, 256, 1.2264221556886228e-07
320, 1152, 5.39625748502994e-07
320, 128, 7.358532934131736e-08
384, 18432, 1.027741766467066e-05
384, 2048, 1.1528368263473053e-06
384, 9216, 5.150973053892215e-06
384, 1024, 5.886826347305389e-07
384, 4608, 2.5754865269461076e-06
384, 512, 2.9434131736526945e-07
384, 2304, 1.3000074850299403e-06
384, 256, 1.4717065868263472e-07
384, 1152, 6.622679640718563e-07
384, 128, 7.358532934131736e-08
512, 18432, 1.3711399700598802e-05
512, 2048, 1.5452919161676648e-06
512, 9216, 6.8679640718562876e-06
512, 1024, 7.849101796407187e-07
512, 4608, 3.4339820359281438e-06
512, 512, 3.9245508982035933e-07
512, 2304, 1.7169910179640719e-06
512, 256, 1.9622754491017967e-07
512, 1152, 8.584955089820359e-07
512, 128, 9.811377245508983e-08
768, 18432, 2.055483532934132e-05
768, 2048, 2.3056736526946106e-06
768, 9216, 1.027741766467066e-05
768, 1024, 1.1528368263473053e-06
768, 4608, 5.150973053892215e-06
768, 512, 5.886826347305389e-07
768, 2304, 2.5754865269461076e-06
768, 256, 2.9434131736526945e-07
768, 1152, 1.3000074850299403e-06
768, 128, 1.4717065868263472e-07
513, 18432, 1.3735928143712575e-05
513, 2048, 1.5452919161676648e-06
513, 9216, 6.8679640718562876e-06
513, 1024, 7.849101796407187e-07
513, 4608, 3.4339820359281438e-06
513, 512, 3.9245508982035933e-07
513, 2304, 1.7169910179640719e-06
513, 256, 1.9622754491017967e-07
513, 1152, 8.584955089820359e-07
513, 128, 9.811377245508983e-08
514, 18432, 1.3760456586826348e-05
514, 2048, 1.5452919161676648e-06
514, 9216, 6.8924925149700605e-06
514, 1024, 7.849101796407187e-07
514, 4608, 3.458510479041916e-06
514, 512, 3.9245508982035933e-07
514, 2304, 1.7415194610778444e-06
514, 256, 1.9622754491017967e-07
514, 1152, 8.830239520958084e-07
514, 128, 9.811377245508983e-08
516, 18432, 1.3809513473053892e-05
516, 2048, 1.5452919161676648e-06
516, 9216, 6.917020958083832e-06
516, 1024, 7.849101796407187e-07
516, 4608, 3.458510479041916e-06
516, 512, 3.9245508982035933e-07
516, 2304, 1.7415194610778444e-06
516, 256, 1.9622754491017967e-07
516, 1152, 8.830239520958084e-07
516, 128, 9.811377245508983e-08
520, 18432, 1.3932155688622755e-05
520, 2048, 1.5698203592814373e-06
520, 9216, 6.9660778443113776e-06
520, 1024, 7.849101796407187e-07
520, 4608, 3.4830389221556888e-06
520, 512, 3.9245508982035933e-07
520, 2304, 1.7415194610778444e-06
520, 256, 1.9622754491017967e-07
520, 1152, 8.830239520958084e-07
520, 128, 9.811377245508983e-08
528, 18432, 1.4128383233532935e-05
528, 2048, 1.5698203592814373e-06
528, 9216, 7.0641916167664675e-06
528, 1024, 7.849101796407187e-07
528, 4608, 3.5320958083832338e-06
528, 512, 3.9245508982035933e-07
528, 2304, 1.7660479041916169e-06
528, 256, 1.9622754491017967e-07
528, 1152, 8.830239520958084e-07
528, 128, 9.811377245508983e-08
544, 18432, 1.4569895209580838e-05
544, 2048, 1.618877245508982e-06
544, 9216, 7.284947604790419e-06
544, 1024, 8.09438622754491e-07
544, 4608, 3.654738023952096e-06
544, 512, 4.169835329341317e-07
544, 2304, 1.8396332335329342e-06
544, 256, 2.207559880239521e-07
544, 1152, 9.320808383233532e-07
544, 128, 1.2264221556886228e-07
576, 18432, 1.5428390718562876e-05
576, 2048, 1.7169910179640719e-06
576, 9216, 7.726459580838325e-06
576, 1024, 8.584955089820359e-07
576, 4608, 3.875494011976048e-06
576, 512, 4.415119760479042e-07
576, 2304, 1.937747005988024e-06
576, 256, 2.207559880239521e-07
576, 1152, 9.811377245508982e-07
576, 128, 1.2264221556886228e-07
640, 18432, 1.7145381736526947e-05
640, 2048, 1.9132185628742515e-06
640, 9216, 8.58495508982036e-06
640, 1024, 9.566092814371257e-07
640, 4608, 4.29247754491018e-06
640, 512, 4.905688622754491e-07
640, 2304, 2.158502994011976e-06
640, 256, 2.4528443113772456e-07
640, 1152, 1.079251497005988e-06
640, 128, 1.2264221556886228e-07
1024, 18432, 2.7422799401197604e-05
1024, 2048, 3.0660553892215567e-06
1024, 9216, 1.3711399700598802e-05
1024, 1024, 1.5452919161676648e-06
1024, 4608, 6.8679640718562876e-06
1024, 512, 7.849101796407187e-07
1024, 2304, 3.4339820359281438e-06
1024, 256, 3.9245508982035933e-07
1024, 1152, 1.7169910179640719e-06
1024, 128, 1.9622754491017967e-07
1025, 18432, 2.7447327844311374e-05
1025, 2048, 3.0660553892215567e-06
1025, 9216, 1.3735928143712575e-05
1025, 1024, 1.5452919161676648e-06
1025, 4608, 6.8679640718562876e-06
1025, 512, 7.849101796407187e-07
1025, 2304, 3.4339820359281438e-06
1025, 256, 3.9245508982035933e-07
1025, 1152, 1.7169910179640719e-06
1025, 128, 1.9622754491017967e-07
1026, 18432, 2.747185628742515e-05
1026, 2048, 3.0660553892215567e-06
1026, 9216, 1.3735928143712575e-05
1026, 1024, 1.5452919161676648e-06
1026, 4608, 6.8679640718562876e-06
1026, 512, 7.849101796407187e-07
1026, 2304, 3.4339820359281438e-06
1026, 256, 3.9245508982035933e-07
1026, 1152, 1.7169910179640719e-06
1026, 128, 1.9622754491017967e-07
1028, 18432, 2.7520913173652696e-05
1028, 2048, 3.0660553892215567e-06
1028, 9216, 1.3760456586826348e-05
1028, 1024, 1.5452919161676648e-06
1028, 4608, 6.8924925149700605e-06
1028, 512, 7.849101796407187e-07
1028, 2304, 3.458510479041916e-06
1028, 256, 3.9245508982035933e-07
1028, 1152, 1.7415194610778444e-06
1028, 128, 1.9622754491017967e-07
1032, 18432, 2.7619026946107784e-05
1032, 2048, 3.0905838323353297e-06
1032, 9216, 1.3809513473053892e-05
1032, 1024, 1.5452919161676648e-06
1032, 4608, 6.917020958083832e-06
1032, 512, 7.849101796407187e-07
1032, 2304, 3.458510479041916e-06
1032, 256, 3.9245508982035933e-07
1032, 1152, 1.7415194610778444e-06
1032, 128, 1.9622754491017967e-07
1040, 18432, 2.7839782934131734e-05
1040, 2048, 3.1151122754491017e-06
1040, 9216, 1.3932155688622755e-05
1040, 1024, 1.5698203592814373e-06
1040, 4608, 6.9660778443113776e-06
1040, 512, 7.849101796407187e-07
1040, 2304, 3.4830389221556888e-06
1040, 256, 3.9245508982035933e-07
1040, 1152, 1.7415194610778444e-06
1040, 128, 1.9622754491017967e-07
1056, 18432, 2.825676646706587e-05
1056, 2048, 3.1396407185628747e-06
1056, 9216, 1.4128383233532935e-05
1056, 1024, 1.5698203592814373e-06
1056, 4608, 7.0641916167664675e-06
1056, 512, 7.849101796407187e-07
1056, 2304, 3.5320958083832338e-06
1056, 256, 3.9245508982035933e-07
1056, 1152, 1.7660479041916169e-06
1056, 128, 1.9622754491017967e-07
1088, 18432, 2.9115261976047902e-05
1088, 2048, 3.237754491017964e-06
1088, 9216, 1.4569895209580838e-05
1088, 1024, 1.618877245508982e-06
1088, 4608, 7.284947604790419e-06
1088, 512, 8.09438622754491e-07
1088, 2304, 3.654738023952096e-06
1088, 256, 4.169835329341317e-07
1088, 1152, 1.8396332335329342e-06
1088, 128, 2.207559880239521e-07
1152, 18432, 3.0832252994011976e-05
1152, 2048, 3.4339820359281438e-06
1152, 9216, 1.5428390718562876e-05
1152, 1024, 1.7169910179640719e-06
1152, 4608, 7.726459580838325e-06
1152, 512, 8.584955089820359e-07
1152, 2304, 3.875494011976048e-06
1152, 256, 4.415119760479042e-07
1152, 1152, 1.937747005988024e-06
1152, 128, 2.207559880239521e-07
1280, 18432, 3.426623502994012e-05
1280, 2048, 3.826437125748503e-06
1280, 9216, 1.7145381736526947e-05
1280, 1024, 1.9132185628742515e-06
1280, 4608, 8.58495508982036e-06
1280, 512, 9.566092814371257e-07
1280, 2304, 4.29247754491018e-06
1280, 256, 4.905688622754491e-07
1280, 1152, 2.158502994011976e-06
1280, 128, 2.4528443113772456e-07
1536, 18432, 4.110967065868264e-05
1536, 2048, 4.586818862275449e-06
1536, 9216, 2.055483532934132e-05
1536, 1024, 2.3056736526946106e-06
1536, 4608, 1.027741766467066e-05
1536, 512, 1.1528368263473053e-06
1536, 2304, 5.150973053892215e-06
1536, 256, 5.886826347305389e-07
1536, 1152, 2.5754865269461076e-06
1536, 128, 2.9434131736526945e-07
2049, 18432, 5.484559880239521e-05
2049, 2048, 6.107582335329341e-06
2049, 9216, 2.7422799401197604e-05
2049, 1024, 3.0660553892215567e-06
2049, 4608, 1.3711399700598802e-05
2049, 512, 1.5452919161676648e-06
2049, 2304, 6.8679640718562876e-06
2049, 256, 7.849101796407187e-07
2049, 1152, 3.4339820359281438e-06
2049, 128, 3.9245508982035933e-07
2050, 18432, 5.487012724550898e-05
2050, 2048, 6.107582335329341e-06
2050, 9216, 2.7447327844311374e-05
2050, 1024, 3.0660553892215567e-06
2050, 4608, 1.3735928143712575e-05
2050, 512, 1.5452919161676648e-06
2050, 2304, 6.8679640718562876e-06
2050, 256, 7.849101796407187e-07
2050, 1152, 3.4339820359281438e-06
2050, 128, 3.9245508982035933e-07
2052, 18432, 5.491918413173652e-05
2052, 2048, 6.107582335329341e-06
2052, 9216, 2.747185628742515e-05
2052, 1024, 3.0660553892215567e-06
2052, 4608, 1.3735928143712575e-05
2052, 512, 1.5452919161676648e-06
2052, 2304, 6.8679640718562876e-06
2052, 256, 7.849101796407187e-07
2052, 1152, 3.4339820359281438e-06
2052, 128, 3.9245508982035933e-07
2056, 18432, 5.501729790419162e-05
2056, 2048, 6.1321107784431135e-06
2056, 9216, 2.7520913173652696e-05
2056, 1024, 3.0660553892215567e-06
2056, 4608, 1.3760456586826348e-05
2056, 512, 1.5452919161676648e-06
2056, 2304, 6.8924925149700605e-06
2056, 256, 7.849101796407187e-07
2056, 1152, 3.458510479041916e-06
2056, 128, 3.9245508982035933e-07
2064, 18432, 5.523805389221557e-05
2064, 2048, 6.156639221556886e-06
2064, 9216, 2.7619026946107784e-05
2064, 1024, 3.0905838323353297e-06
2064, 4608, 1.3809513473053892e-05
2064, 512, 1.5452919161676648e-06
2064, 2304, 6.917020958083832e-06
2064, 256, 7.849101796407187e-07
2064, 1152, 3.458510479041916e-06
2064, 128, 3.9245508982035933e-07
2080, 18432, 5.567956586826347e-05
2080, 2048, 6.2056961077844305e-06
2080, 9216, 2.7839782934131734e-05
2080, 1024, 3.1151122754491017e-06
2080, 4608, 1.3932155688622755e-05
2080, 512, 1.5698203592814373e-06
2080, 2304, 6.9660778443113776e-06
2080, 256, 7.849101796407187e-07
2080, 1152, 3.4830389221556888e-06
2080, 128, 3.9245508982035933e-07
2112, 18432, 5.651353293413174e-05
2112, 2048, 6.279281437125749e-06
2112, 9216, 2.825676646706587e-05
2112, 1024, 3.1396407185628747e-06
2112, 4608, 1.4128383233532935e-05
2112, 512, 1.5698203592814373e-06
2112, 2304, 7.0641916167664675e-06
2112, 256, 7.849101796407187e-07
2112, 1152, 3.5320958083832338e-06
2112, 128, 3.9245508982035933e-07
2176, 18432, 5.8230523952095804e-05
2176, 2048, 6.475508982035928e-06
2176, 9216, 2.9115261976047902e-05
2176, 1024, 3.237754491017964e-06
2176, 4608, 1.4569895209580838e-05
2176, 512, 1.618877245508982e-06
2176, 2304, 7.284947604790419e-06
2176, 256, 8.09438622754491e-07
2176, 1152, 3.654738023952096e-06
2176, 128, 4.169835329341317e-07
2304, 18432, 6.166450598802395e-05
2304, 2048, 6.8679640718562876e-06
2304, 9216, 3.0832252994011976e-05
2304, 1024, 3.4339820359281438e-06
2304, 4608, 1.5428390718562876e-05
2304, 512, 1.7169910179640719e-06
2304, 2304, 7.726459580838325e-06
2304, 256, 8.584955089820359e-07
2304, 1152, 3.875494011976048e-06
2304, 128, 4.415119760479042e-07
2560, 18432, 6.850794161676648e-05
2560, 2048, 7.628345808383234e-06
2560, 9216, 3.426623502994012e-05
2560, 1024, 3.826437125748503e-06
2560, 4608, 1.7145381736526947e-05
2560, 512, 1.9132185628742515e-06
2560, 2304, 8.58495508982036e-06
2560, 256, 9.566092814371257e-07
2560, 1152, 4.29247754491018e-06
2560, 128, 4.905688622754491e-07
