B, M, K, N, latency
1, 80, 16384, 16384, 0.00014928524768644528
1, 80, 16384, 2048, 1.9726183995645072e-05
1, 80, 16384, 53248, 0.00048217256396298314
1, 80, 53248, 16384, 0.00048584485574305935
1, 160, 16384, 16384, 0.00015346379967338052
1, 160, 16384, 2048, 2.1435492651061514e-05
1, 160, 16384, 53248, 0.0004908829613500272
1, 160, 53248, 16384, 0.0004983571039738705
1, 320, 16384, 16384, 0.00023477572128470333
1, 320, 16384, 2048, 3.34028307022319e-05
1, 320, 16384, 53248, 0.0007492602068590093
1, 320, 53248, 16384, 0.0007588824169842134
1, 640, 16384, 16384, 0.00046192052259118126
1, 640, 16384, 2048, 6.234512792596625e-05
8, 8192, 128, 512, 2.6558175769672775e-05
8, 8192, 512, 128, 1.8789516724127502e-05
1, 640, 16384, 53248, 0.0014894001088731628
1, 640, 53248, 16384, 0.0015084790419161677
1, 40, 16384, 8192, 7.428905824714207e-05
1, 40, 16384, 1024, 9.889493739793142e-06
1, 40, 8192, 16384, 7.389929232444203e-05
1, 40, 16384, 26624, 0.0002396412629286881
1, 40, 26624, 16384, 0.0002406135002721829
1, 80, 16384, 8192, 7.525149700598803e-05
1, 80, 16384, 1024, 1.038541099618944e-05
1, 80, 8192, 16384, 7.450734893848666e-05
1, 80, 16384, 26624, 0.00024182743603701686
1, 80, 26624, 16384, 0.0002442961350027218
1, 160, 16384, 8192, 7.801905280348394e-05
1, 160, 16384, 1024, 1.1822536744692434e-05
1, 160, 8192, 16384, 7.671965160587915e-05
1, 160, 16384, 26624, 0.00024721611322808926
1, 160, 26624, 16384, 0.0002529902014153511
1, 320, 16384, 8192, 0.00012044583560152423
1, 320, 16384, 1024, 1.801360914534567e-05
1, 320, 8192, 16384, 0.00011916712030484485
1, 320, 16384, 26624, 0.0003776880783886772
1, 320, 26624, 16384, 0.00038587425149700597
1, 640, 16384, 8192, 0.00023359172563962983
1, 640, 16384, 1024, 3.3456178551986936e-05
4, 8192, 128, 512, 1.4081974233351479e-05
4, 8192, 512, 128, 9.988648158228996e-06
1, 640, 8192, 16384, 0.0002311763745236799
1, 640, 16384, 26624, 0.0007473315187806206
1, 640, 26624, 16384, 0.0007634556341861731
1, 80, 16384, 4096, 3.823462166575939e-05
1, 80, 16384, 512, 5.787697332607512e-06
1, 80, 4096, 16384, 3.78339684267828e-05
1, 80, 16384, 13312, 0.00012152259118127382
1, 80, 13312, 16384, 0.00012176810016330974
1, 160, 16384, 4096, 4.029667936853566e-05
1, 160, 16384, 512, 6.771366358192705e-06
1, 160, 4096, 16384, 3.933315187806206e-05
1, 160, 16384, 13312, 0.0001251720195971693
1, 160, 13312, 16384, 0.00012740174197060426
1, 320, 16384, 4096, 6.287915078933044e-05
1, 320, 16384, 512, 9.810560696788242e-06
1, 320, 4096, 16384, 6.295481763745237e-05
1, 320, 16384, 13312, 0.00019190201415351116
1, 320, 13312, 16384, 0.00019752367991290146
1, 640, 16384, 4096, 0.00011942732716385411
1, 640, 16384, 512, 1.7545454545454545e-05
2, 8192, 128, 512, 7.67239823383536e-06
2, 8192, 512, 128, 5.507375551926451e-06
1, 640, 4096, 16384, 0.00012216439847577572
1, 640, 16384, 13312, 0.0003762972237343495
1, 640, 13312, 16384, 0.0003874164398475776
1, 160, 16384, 256, 4.234621665759391e-06
1, 160, 2048, 16384, 2.0950462710941754e-05
1, 160, 16384, 6656, 6.387316276537834e-05
1, 160, 6656, 16384, 6.74028307022319e-05
1, 320, 16384, 256, 6.313554708764289e-06
1, 320, 2048, 16384, 3.485302123026674e-05
1, 320, 16384, 6656, 9.97245508982036e-05
1, 320, 6656, 16384, 0.00010938105606967882
1, 640, 16384, 256, 1.0050626020685901e-05
1, 8192, 128, 512, 4.3832335329341315e-06
1, 8192, 512, 128, 3.2950462710941753e-06
1, 640, 2048, 16384, 6.740881872618399e-05
1, 640, 16384, 6656, 0.00019078007621121395
1, 640, 6656, 16384, 0.0002137593903102885
1, 320, 1024, 16384, 2.003375068045727e-05
1, 320, 16384, 3328, 5.3739793140990746e-05
1, 320, 3328, 16384, 6.248285247686445e-05
1, 640, 1024, 16384, 3.791616766467066e-05
1, 640, 16384, 3328, 9.987697332607512e-05
1, 640, 3328, 16384, 0.00012037887860642351
1, 640, 512, 16384, 2.480402830702232e-05
1, 640, 16384, 1664, 5.505933587370713e-05
1, 640, 1664, 16384, 7.179422972237343e-05
1, 5, 16384, 16384, 0.00014631627653783342
1, 5, 16384, 2048, 1.8489384866630375e-05
1, 5, 16384, 53248, 0.00047476211213935763
1, 5, 53248, 16384, 0.00047475394665215024
1, 10, 16384, 16384, 0.00014646815459989112
1, 10, 16384, 2048, 1.855525313010343e-05
1, 10, 16384, 53248, 0.00047515568862275447
1, 10, 53248, 16384, 0.0004754817637452368
1, 10, 16384, 8192, 7.337506804572672e-05
1, 10, 16384, 1024, 9.3886771910724e-06
4, 128, 128, 512, 5.394374886590455e-07
4, 128, 512, 128, 4.1697695518054797e-07
1, 10, 8192, 16384, 7.32591181273816e-05
1, 10, 16384, 26624, 0.00023783451279259663
1, 10, 26624, 16384, 0.0002380549809471965
1, 20, 16384, 8192, 7.372618399564507e-05
1, 20, 16384, 1024, 9.565596080566141e-06
1, 20, 8192, 16384, 7.34959172563963e-05
1, 20, 16384, 26624, 0.00023842787152966795
1, 20, 26624, 16384, 0.00023901578660860098
1, 20, 16384, 4096, 3.707512248230811e-05
1, 20, 16384, 512, 4.912901469787698e-06
2, 256, 128, 512, 4.0065323897659227e-07
2, 256, 512, 128, 3.558289481642775e-07
1, 20, 4096, 16384, 3.688731627653783e-05
1, 20, 16384, 13312, 0.0001194817637452368
1, 20, 13312, 16384, 0.00011948666303756124
1, 40, 16384, 4096, 3.7533478497550354e-05
1, 40, 16384, 512, 5.17855198693522e-06
1, 40, 4096, 16384, 3.7205225911812735e-05
1, 40, 16384, 13312, 0.00012023353293413173
1, 40, 13312, 16384, 0.00012034784975503538
1, 40, 16384, 256, 2.8062057702776264e-06
1, 512, 128, 512, 3.6037016875340226e-07
1, 512, 512, 128, 3.2879695155144257e-07
1, 40, 2048, 16384, 1.889820359281437e-05
1, 40, 16384, 6656, 6.050571584104518e-05
1, 40, 6656, 16384, 6.08786064235166e-05
1, 80, 16384, 256, 3.3391399020141535e-06
1, 80, 2048, 16384, 1.950244964616222e-05
1, 80, 16384, 6656, 6.137016875340229e-05
1, 80, 6656, 16384, 6.212629286880784e-05
1, 80, 1024, 16384, 1.0349482852476864e-05
1, 80, 16384, 3328, 3.129395753946652e-05
1, 80, 3328, 16384, 3.233532934131736e-05
1, 160, 1024, 16384, 1.2376156777354382e-05
1, 160, 16384, 3328, 3.322373434948285e-05
1, 160, 3328, 16384, 3.7387588459444746e-05
1, 160, 512, 16384, 7.456178551986935e-06
1, 160, 16384, 1664, 1.8358737071311923e-05
1, 160, 1664, 16384, 2.3122482308111052e-05
1, 320, 512, 16384, 1.2983124659771366e-05
1, 320, 16384, 1664, 2.7500272182906914e-05
1, 320, 1664, 16384, 3.7336962438758846e-05
1, 320, 256, 16384, 8.964616222101252e-06
1, 320, 16384, 832, 1.4807838867719108e-05
1, 320, 832, 16384, 2.552204681545999e-05
1, 640, 256, 16384, 1.548720740337507e-05
1, 640, 16384, 832, 2.659390310288514e-05
1, 640, 832, 16384, 4.951170386499728e-05
1, 640, 16384, 128, 7.639629831246598e-06
1, 640, 128, 16384, 1.220304844855743e-05
1, 640, 16384, 416, 1.5829069134458355e-05
1, 640, 416, 16384, 3.377953184540011e-05
1, 36, 16384, 16384, 0.0001475481763745237
1, 36, 16384, 2048, 1.9086554164398475e-05
1, 36, 16384, 53248, 0.0004778780620577028
1, 36, 53248, 16384, 0.00047939520958083833
1, 72, 16384, 16384, 0.00014899836690255853
1, 72, 16384, 2048, 1.962221012520414e-05
1, 72, 16384, 53248, 0.00048141208492106694
1, 72, 53248, 16384, 0.0004847158410451824
1, 144, 16384, 16384, 0.00015207076755579748
1, 144, 16384, 2048, 2.113990201415351e-05
1, 144, 16384, 53248, 0.0004887501360914535
1, 144, 53248, 16384, 0.0004961034295046271
1, 288, 16384, 16384, 0.0002333663581927055
1, 288, 16384, 2048, 3.291399020141535e-05
1, 288, 16384, 53248, 0.0007450288513881329
1, 288, 53248, 16384, 0.0007538236254763201
1, 576, 16384, 16384, 0.00041727218290691346
1, 576, 16384, 2048, 5.650353837778988e-05
1, 576, 16384, 53248, 0.0013449629831246597
1, 576, 53248, 16384, 0.0013625699510070768
1, 1152, 16384, 16384, 0.0009489036472509527
1, 1152, 16384, 2048, 0.00012127272727272727
8, 16384, 128, 1024, 0.00012318697635032964
8, 16384, 1024, 128, 5.886482550051412e-05
1, 1152, 16384, 53248, 0.003077097441480675
1, 1152, 53248, 16384, 0.0031169014697876975
1, 72, 16384, 8192, 7.506913445835601e-05
1, 72, 16384, 1024, 1.0304844855743059e-05
1, 72, 8192, 16384, 7.439575394665215e-05
1, 72, 16384, 26624, 0.00024140990745781166
1, 72, 26624, 16384, 0.00024369515514425694
1, 144, 16384, 8192, 7.725313010342951e-05
1, 144, 16384, 1024, 1.1655416439847578e-05
1, 144, 8192, 16384, 7.598639085465433e-05
1, 144, 16384, 26624, 0.0002455928143712575
1, 144, 26624, 16384, 0.00025170713119216113
1, 288, 16384, 8192, 0.00011966358192705499
1, 288, 16384, 1024, 1.7792596624931956e-05
1, 288, 8192, 16384, 0.00011850244964616222
1, 288, 16384, 26624, 0.00037549482852476863
1, 288, 26624, 16384, 0.0003830103429504627
1, 576, 16384, 8192, 0.00021111867174741425
1, 576, 16384, 1024, 3.0348938486663038e-05
1, 576, 8192, 16384, 0.00020892542188350572
1, 576, 16384, 26624, 0.0006749640718562874
1, 576, 26624, 16384, 0.000695342950462711
1, 1152, 16384, 8192, 0.000475971692977681
1, 1152, 16384, 1024, 6.215623298856832e-05
4, 16384, 128, 1024, 5.36049791326438e-05
4, 16384, 1024, 128, 4.1750295772092173e-05
1, 1152, 8192, 16384, 0.0004699956450734894
1, 1152, 16384, 26624, 0.0015400685900925422
1, 1152, 26624, 16384, 0.001568279804028307
1, 144, 16384, 4096, 3.984431137724551e-05
1, 144, 16384, 512, 6.683723462166576e-06
1, 144, 4096, 16384, 3.91518780620577e-05
1, 144, 16384, 13312, 0.0001240141535111595
1, 144, 13312, 16384, 0.0001268464888405008
1, 288, 16384, 4096, 6.218127381600435e-05
1, 288, 16384, 512, 9.610234077299945e-06
1, 288, 4096, 16384, 6.236962438758847e-05
1, 288, 16384, 13312, 0.00019072781709308654
1, 288, 13312, 16384, 0.00019611431682090366
1, 576, 16384, 4096, 0.00010804191616766467
1, 576, 16384, 512, 1.5991834512792596e-05
1, 576, 4096, 16384, 0.00011053946652150245
1, 576, 16384, 13312, 0.00033996461622210123
1, 576, 13312, 16384, 0.00034276810016330974
1, 1152, 16384, 4096, 0.00023950571584104518
1, 1152, 16384, 512, 3.0476864452912357e-05
2, 16384, 128, 1024, 3.3751650638117706e-05
2, 16384, 1024, 128, 2.093418496340652e-05
1, 1152, 4096, 16384, 0.00024374197060424605
1, 1152, 16384, 13312, 0.0007715541643984758
1, 1152, 13312, 16384, 0.0007792221012520414
1, 288, 16384, 256, 6.010887316276538e-06
1, 288, 2048, 16384, 3.430321175830158e-05
1, 288, 16384, 6656, 9.876537833424061e-05
1, 288, 6656, 16384, 0.00010805117038649972
1, 576, 16384, 256, 9.709853021230267e-06
1, 576, 2048, 16384, 5.929831246597714e-05
1, 576, 16384, 6656, 0.00017246488840500816
1, 576, 6656, 16384, 0.00018340990745781166
1, 1152, 16384, 256, 1.82084921066957e-05
1, 16384, 128, 1024, 1.9462710941752857e-05
1, 16384, 1024, 128, 1.0881328252585738e-05
1, 1152, 2048, 16384, 0.0001306238432226456
1, 1152, 16384, 6656, 0.00038874850299401196
1, 1152, 6656, 16384, 0.00041306532389765924
1, 576, 1024, 16384, 3.642569406641263e-05
1, 576, 16384, 3328, 9.059880239520958e-05
1, 576, 3328, 16384, 0.00010468916712030485
1, 1152, 1024, 16384, 7.406369080021774e-05
1, 1152, 16384, 3328, 0.00019733641807294502
1, 1152, 3328, 16384, 0.00023
1, 1152, 512, 16384, 4.3187261839956454e-05
1, 1152, 16384, 1664, 0.0001001660315732172
1, 1152, 1664, 16384, 0.00013721175830157866
1, 9, 16384, 16384, 0.00014645726728361458
1, 9, 16384, 2048, 1.8544365813826893e-05
8, 128, 128, 1024, 1.6224375491441359e-06
8, 128, 1024, 128, 1.3431149821568983e-06
1, 9, 16384, 53248, 0.0004751453456722918
1, 9, 53248, 16384, 0.0004753298856831791
1, 18, 16384, 16384, 0.0001469090909090909
1, 18, 16384, 2048, 1.8727272727272727e-05
1, 18, 16384, 53248, 0.00047595699510070765
1, 18, 53248, 16384, 0.00047666249319542735
1, 18, 16384, 8192, 7.370386499727817e-05
1, 18, 16384, 1024, 9.546543277082199e-06
4, 256, 128, 1024, 1.3918272545817455e-06
4, 256, 1024, 128, 1.00488477590274e-06
1, 18, 8192, 16384, 7.348285247686445e-05
1, 18, 16384, 26624, 0.00023834784975503538
1, 18, 26624, 16384, 0.00023873979314099076
1, 36, 16384, 8192, 7.414153511159499e-05
1, 36, 16384, 1024, 9.839412084921067e-06
1, 36, 8192, 16384, 7.380457267283614e-05
1, 36, 16384, 26624, 0.00023930647795318455
1, 36, 26624, 16384, 0.00024030811105062603
1, 36, 16384, 4096, 3.7438214480130646e-05
1, 36, 16384, 512, 5.141535111594992e-06
2, 512, 128, 1024, 1.0778443113772456e-06
2, 512, 1024, 128, 9.669654630133672e-07
1, 36, 4096, 16384, 3.712411540555253e-05
1, 36, 16384, 13312, 0.00012002068590092542
1, 36, 13312, 16384, 0.00012020958083832335
1, 72, 16384, 4096, 3.8104518236254765e-05
1, 72, 16384, 512, 5.707675557974959e-06
1, 72, 4096, 16384, 3.774360370168753e-05
1, 72, 16384, 13312, 0.00012127490473598258
1, 72, 13312, 16384, 0.00012149537289058247
1, 72, 16384, 256, 3.262384322264562e-06
1, 1024, 128, 1024, 1.0016330974414807e-06
1, 1024, 1024, 128, 9.134458356015242e-07
1, 72, 2048, 16384, 1.9420794774088187e-05
1, 72, 16384, 6656, 6.120740337506805e-05
1, 72, 6656, 16384, 6.186064235166031e-05
1, 144, 16384, 256, 4.175285792052259e-06
1, 144, 2048, 16384, 2.0776810016330973e-05
1, 144, 16384, 6656, 6.32248230811105e-05
1, 144, 6656, 16384, 6.679912901469787e-05
1, 144, 1024, 16384, 1.2105606967882417e-05
1, 144, 16384, 3328, 3.283015786608601e-05
1, 144, 3328, 16384, 3.68502994011976e-05
1, 288, 1024, 16384, 1.954109961894393e-05
1, 288, 16384, 3328, 5.3105606967882416e-05
1, 288, 3328, 16384, 6.112574850299401e-05
1, 288, 512, 16384, 1.204028307022319e-05
1, 288, 16384, 1664, 2.7156777354382144e-05
1, 288, 1664, 16384, 3.6141535111594994e-05
1, 576, 512, 16384, 2.2430048992923244e-05
1, 576, 16384, 1664, 4.806859009254219e-05
1, 576, 1664, 16384, 6.85949918345128e-05
1, 576, 256, 16384, 1.4685356559608056e-05
1, 576, 16384, 832, 2.5105606967882416e-05
1, 576, 832, 16384, 4.469896570495373e-05
1, 1152, 256, 16384, 2.7179096352749047e-05
1, 1152, 16384, 832, 5.179695155144257e-05
1, 1152, 832, 16384, 8.7619488296135e-05
1, 1152, 16384, 128, 1.2673380511703866e-05
1, 1152, 128, 16384, 2.161676646706587e-05
1, 1152, 16384, 416, 2.6704409363092e-05
1, 1152, 416, 16384, 5.9957539466521505e-05
1, 68, 16384, 16384, 0.00014875176918889495
1, 68, 16384, 2048, 1.955851932498639e-05
1, 68, 16384, 53248, 0.0004809629831246598
1, 68, 53248, 16384, 0.0004841518780620577
1, 136, 16384, 16384, 0.00015171692977681002
1, 136, 16384, 2048, 2.102994011976048e-05
1, 136, 16384, 53248, 0.0004877691888949374
1, 136, 53248, 16384, 0.0004949787697332607
1, 272, 16384, 16384, 0.00023264289602612957
1, 272, 16384, 2048, 3.270930865541644e-05
1, 272, 16384, 53248, 0.0007428551986935221
1, 272, 53248, 16384, 0.0007511839956450735
1, 544, 16384, 16384, 0.0004156940664126293
1, 544, 16384, 2048, 5.617528579205226e-05
1, 544, 16384, 53248, 0.0013401709308655417
1, 544, 53248, 16384, 0.0013567936853565595
1, 1088, 16384, 16384, 0.0009470168753402286
1, 1088, 16384, 2048, 0.00012037670114316821
1, 1088, 16384, 53248, 0.0030726630375612412
1, 1088, 53248, 16384, 0.0031125666848121937
1, 2176, 16384, 16384, 0.00166945236799129
1, 2176, 16384, 2048, 0.00021134131736526946
8, 32768, 128, 2048, 0.0004901855755156354
8, 32768, 2048, 128, 0.000315575394665215
1, 2176, 16384, 53248, 0.0054188807838867715
1, 2176, 53248, 16384, 0.005486713119216113
1, 136, 16384, 8192, 7.703864997278171e-05
1, 136, 16384, 1024, 1.157430593358737e-05
1, 136, 8192, 16384, 7.580838323353294e-05
1, 136, 16384, 26624, 0.0002450647795318454
1, 136, 26624, 16384, 0.000251100707675558
1, 272, 16384, 8192, 0.00011926238432226456
1, 272, 16384, 1024, 1.764452912357104e-05
1, 272, 8192, 16384, 0.000118169842133914
1, 272, 16384, 26624, 0.0003743685356559608
1, 272, 26624, 16384, 0.0003815204137180185
1, 544, 16384, 8192, 0.000210254763200871
1, 544, 16384, 1024, 3.0074033750680457e-05
1, 544, 8192, 16384, 0.00020819107240065325
1, 544, 16384, 26624, 0.0006724931954273271
1, 544, 26624, 16384, 0.0006920751224823082
1, 1088, 16384, 8192, 0.00047465106151333694
1, 1088, 16384, 1024, 6.133097441480675e-05
1, 1088, 8192, 16384, 0.0004687038649972782
1, 1088, 16384, 26624, 0.0015374741426238431
1, 1088, 26624, 16384, 0.0015650800217746326
1, 2176, 16384, 8192, 0.0008362460533478498
1, 2176, 16384, 1024, 0.00010719052803483941
4, 32768, 128, 2048, 0.00021271169660678645
4, 32768, 2048, 128, 0.00015620119034657958
1, 2176, 8192, 16384, 0.0008266292868807838
1, 2176, 16384, 26624, 0.0027109602612955907
1, 2176, 26624, 16384, 0.002761198693522047
1, 272, 16384, 4096, 6.187207403375068e-05
1, 272, 16384, 512, 9.544365813826891e-06
1, 272, 4096, 16384, 6.207294501905281e-05
1, 272, 16384, 13312, 0.0001901252041371802
1, 272, 13312, 16384, 0.0001953908546543277
1, 544, 16384, 4096, 0.00010753511159499184
1, 544, 16384, 512, 1.5839956450734895e-05
1, 544, 4096, 16384, 0.00010987588459444747
1, 544, 16384, 13312, 0.0003386543277082199
1, 544, 13312, 16384, 0.00034117256396298313
1, 1088, 16384, 4096, 0.00023846815459989114
1, 1088, 16384, 512, 2.9795862819814916e-05
1, 1088, 4096, 16384, 0.00024283287969515514
1, 1088, 16384, 13312, 0.0007698796951551443
1, 1088, 13312, 16384, 0.0007777490473598258
1, 2176, 16384, 4096, 0.00041964289602612956
1, 2176, 16384, 512, 5.668698965704954e-05
2, 32768, 128, 2048, 0.0001317937555192645
2, 32768, 2048, 128, 7.820424363394424e-05
1, 2176, 4096, 16384, 0.00043006314643440394
1, 2176, 16384, 13312, 0.001357
1, 2176, 13312, 16384, 0.0013720495372890583
1, 544, 16384, 256, 9.551442569406641e-06
1, 544, 2048, 16384, 5.876646706586826e-05
1, 544, 16384, 6656, 0.0001717348938486663
1, 544, 6656, 16384, 0.00018198312465977137
1, 1088, 16384, 256, 1.8019597169297767e-05
1, 1088, 2048, 16384, 0.00012990582471420796
1, 1088, 16384, 6656, 0.00038797278170930866
1, 1088, 6656, 16384, 0.0004117697332607512
1, 2176, 16384, 256, 3.1995645073489384e-05
1, 32768, 128, 2048, 7.623516603157322e-05
1, 32768, 2048, 128, 3.944692433315188e-05
1, 2176, 2048, 16384, 0.0002317974959172564
1, 2176, 16384, 6656, 0.0006820048992923245
1, 2176, 6656, 16384, 0.0007291458900381056
1, 1088, 1024, 16384, 7.096897114861186e-05
1, 1088, 16384, 3328, 0.00019697005988023953
1, 1088, 3328, 16384, 0.00022578606423516602
1, 2176, 1024, 16384, 0.00013268100163309744
1, 2176, 16384, 3328, 0.00034444801306477953
1, 2176, 3328, 16384, 0.00040771584104518235
1, 2176, 512, 16384, 8.370767555797496e-05
1, 2176, 16384, 1664, 0.00017372836145890038
1, 2176, 1664, 16384, 0.0002484425694066413
1, 17, 16384, 16384, 0.00014689820359281436
1, 17, 16384, 2048, 1.8716929776810016e-05
8, 256, 128, 2048, 4.7722760539527015e-06
8, 256, 2048, 128, 3.7608080808080806e-06
1, 17, 16384, 53248, 0.000475946652150245
1, 17, 53248, 16384, 0.00047651224823081113
1, 34, 16384, 16384, 0.00014752694610778444
1, 34, 16384, 2048, 1.9065323897659227e-05
1, 34, 16384, 53248, 0.0004775280348394121
1, 34, 53248, 16384, 0.00047898530212302665
1, 34, 16384, 8192, 7.412030484485574e-05
1, 34, 16384, 1024, 9.82144801306478e-06
4, 512, 128, 2048, 4.467145708582834e-06
4, 512, 2048, 128, 2.7931119579023773e-06
1, 34, 8192, 16384, 7.379205225911812e-05
1, 34, 16384, 26624, 0.00023923952095808383
1, 34, 26624, 16384, 0.00024003538377789874
1, 68, 16384, 8192, 7.49270549809472e-05
1, 68, 16384, 1024, 1.0265650517147523e-05
1, 68, 8192, 16384, 7.430593358737071e-05
1, 68, 16384, 26624, 0.00024103266194882962
1, 68, 26624, 16384, 0.0002433946652150245
1, 68, 16384, 4096, 3.8014697876973325e-05
1, 68, 16384, 512, 5.66902558519325e-06
2, 1024, 128, 2048, 4.435492651061513e-06
2, 1024, 2048, 128, 2.717817697937458e-06
1, 68, 4096, 16384, 3.769787697332607e-05
1, 68, 16384, 13312, 0.00012106750136091453
1, 68, 13312, 16384, 0.00012135710397387044
1, 136, 16384, 4096, 3.969951007076756e-05
1, 136, 16384, 512, 6.651061513336963e-06
1, 136, 4096, 16384, 3.906151333696244e-05
1, 136, 16384, 13312, 0.0001237125748502994
1, 136, 13312, 16384, 0.00012658845944474686
1, 136, 16384, 256, 4.139357648339684e-06
1, 2048, 128, 2048, 4.254218835057158e-06
1, 2048, 2048, 128, 2.6026129559063693e-06
1, 136, 2048, 16384, 2.0694610778443113e-05
1, 136, 16384, 6656, 6.30364725095264e-05
1, 136, 6656, 16384, 6.652204681546e-05
1, 272, 16384, 256, 5.8617310832879695e-06
1, 272, 2048, 16384, 3.402449646162221e-05
1, 272, 16384, 6656, 9.832553075666848e-05
1, 272, 6656, 16384, 0.0001073723462166576
1, 272, 1024, 16384, 1.9301578660860098e-05
1, 272, 16384, 3328, 5.2788786064235164e-05
1, 272, 3328, 16384, 6.0467065868263476e-05
1, 544, 1024, 16384, 3.5955362003266194e-05
1, 544, 16384, 3328, 9.001578660860098e-05
1, 544, 3328, 16384, 0.00010346379967338051
1, 544, 512, 16384, 2.1444202504082743e-05
1, 544, 16384, 1664, 4.768698965704954e-05
1, 544, 1664, 16384, 6.74572672836146e-05
1, 1088, 512, 16384, 4.081600435492651e-05
1, 1088, 16384, 1664, 9.975285792052259e-05
1, 1088, 1664, 16384, 0.00013289983669025586
1, 1088, 256, 16384, 2.6364725095264017e-05
1, 1088, 16384, 832, 5.1246053347849755e-05
1, 1088, 832, 16384, 8.274959172563963e-05
1, 2176, 256, 16384, 5.211703864997278e-05
1, 2176, 16384, 832, 8.860587915078933e-05
1, 2176, 832, 16384, 0.00016918998366902558
1, 2176, 16384, 128, 2.2413718018508437e-05
1, 2176, 128, 16384, 4.0979858464888404e-05
1, 2176, 16384, 416, 4.988241698421339e-05
1, 2176, 416, 16384, 0.00012084104518236255
1, 132, 16384, 16384, 0.00015157430593358738
1, 132, 16384, 2048, 2.097876973326075e-05
1, 132, 16384, 53248, 0.0004873913990201415
1, 132, 53248, 16384, 0.0004944126292868808
1, 264, 16384, 16384, 0.0002322814371257485
1, 264, 16384, 2048, 3.261676646706587e-05
1, 264, 16384, 53248, 0.0007417686445291236
1, 264, 53248, 16384, 0.0007498644529123571
1, 528, 16384, 16384, 0.0004149047359825803
1, 528, 16384, 2048, 5.601088731627654e-05
1, 528, 16384, 53248, 0.0013377746325530756
1, 528, 53248, 16384, 0.0013539314099074579
1, 1056, 16384, 16384, 0.0009463565596080566
1, 1056, 16384, 2048, 0.00012021937942297224
1, 1056, 16384, 53248, 0.0030707093086554164
1, 1056, 53248, 16384, 0.00311049646162221
1, 2112, 16384, 16384, 0.0016675655960805662
1, 2112, 16384, 2048, 0.0002104452912357104
1, 2112, 16384, 53248, 0.005414446379967338
1, 2112, 53248, 16384, 0.00548237833424061
1, 4224, 16384, 16384, 0.0031105498094719654
1, 4224, 16384, 2048, 0.00039147849755035384
8, 65536, 128, 4096, 0.0019581799721768585
8, 65536, 4096, 128, 0.0012122504082743603
1, 4224, 16384, 53248, 0.010102447468698966
1, 4224, 53248, 16384, 0.010226336418072945
1, 264, 16384, 8192, 0.00011906205770277627
1, 264, 16384, 1024, 1.7569951007076756e-05
1, 264, 8192, 16384, 0.00011800381056069678
1, 264, 16384, 26624, 0.0003738056614044638
1, 264, 26624, 16384, 0.0003807757212847033
1, 528, 16384, 8192, 0.00020982253674469245
1, 528, 16384, 1024, 2.992487751769189e-05
1, 528, 8192, 16384, 0.0002078236254763201
1, 528, 16384, 26624, 0.0006712574850299401
1, 528, 26624, 16384, 0.0006904670658682635
1, 1056, 16384, 8192, 0.00047427817093086556
1, 1056, 16384, 1024, 6.120958083832335e-05
1, 1056, 8192, 16384, 0.00046834512792596626
1, 1056, 16384, 26624, 0.0015364545454545455
1, 1056, 26624, 16384, 0.0015638007621121394
1, 2112, 16384, 8192, 0.0008349254218835057
1, 2112, 16384, 1024, 0.00010636526946107784
1, 2112, 8192, 16384, 0.0008253375068045727
1, 2112, 16384, 26624, 0.0027083658138268916
1, 2112, 26624, 16384, 0.002757998911268372
1, 4224, 16384, 8192, 0.0015567947740881872
1, 4224, 16384, 1024, 0.0001972591181273816
4, 65536, 128, 4096, 0.000846043846851751
4, 65536, 4096, 128, 0.0006061252041371801
1, 4224, 8192, 16384, 0.001539896570495373
1, 4224, 16384, 26624, 0.005052743603701688
1, 4224, 26624, 16384, 0.005147036472509526
1, 528, 16384, 4096, 0.0001072814371257485
1, 528, 16384, 512, 1.5767555797495918e-05
1, 528, 4096, 16384, 0.00010947468698965705
1, 528, 16384, 13312, 0.00033799891126837234
1, 528, 13312, 16384, 0.0003404006532389766
1, 1056, 16384, 4096, 0.00023823897659227002
1, 1056, 16384, 512, 2.964670658682635e-05
1, 1056, 4096, 16384, 0.00024250136091453456
1, 1056, 16384, 13312, 0.00076932716385411
1, 1056, 13312, 16384, 0.0007771126837234621
1, 2112, 16384, 4096, 0.0004186053347849755
1, 2112, 16384, 512, 5.6335873707131195e-05
1, 2112, 4096, 16384, 0.00042915405552531303
1, 2112, 16384, 13312, 0.0013553255307566685
1, 2112, 13312, 16384, 0.0013705764833968426
1, 4224, 16384, 4096, 0.0007799172563962983
1, 4224, 16384, 512, 0.00010320141535111594
2, 65536, 128, 4096, 0.0005216230351418375
2, 65536, 4096, 128, 0.00030208785580354444
1, 4224, 4096, 16384, 0.0008027054980947197
1, 4224, 16384, 13312, 0.0025278916712030484
1, 4224, 13312, 16384, 0.002557704409363092
1, 1056, 16384, 256, 1.7775176918889493e-05
1, 1056, 2048, 16384, 0.0001273418617310833
1, 1056, 16384, 6656, 0.0003876684812193794
1, 1056, 6656, 16384, 0.00041114697876973327
1, 2112, 16384, 256, 3.184158954817637e-05
1, 2112, 2048, 16384, 0.00023107947740881872
1, 2112, 16384, 6656, 0.0006812291780076211
1, 2112, 6656, 16384, 0.0007278502994011976
1, 4224, 16384, 256, 5.6013064779531844e-05
1, 65536, 128, 4096, 0.00030215405552531303
