M, N, latency
2050, 1664, 3.3031636726546907e-06
2050, 832, 1.6515818363273454e-06
2050, 416, 8.339670658682634e-07
2052, 53248, 0.00010575029441117764
2052, 26624, 5.2883323353293416e-05
2052, 13312, 2.6441661676646708e-05
2052, 6656, 1.3229006986027945e-05
2052, 3328, 6.6226796407185634e-06
2052, 1664, 3.319515968063872e-06
2052, 832, 1.667934131736527e-06
2052, 416, 8.339670658682634e-07
2056, 53248, 0.00010596287425149701
2056, 26624, 5.298143712574851e-05
2056, 13312, 2.6490718562874254e-05
2056, 6656, 1.3245359281437127e-05
2056, 3328, 6.6226796407185634e-06
2056, 1664, 3.319515968063872e-06
2056, 832, 1.667934131736527e-06
2056, 416, 8.339670658682634e-07
2064, 53248, 0.00010637168163672654
2064, 26624, 5.3194016966067866e-05
2064, 13312, 2.6605184630738524e-05
2064, 6656, 1.3310768463073851e-05
2064, 3328, 6.655384231536926e-06
2064, 1664, 3.335868263473054e-06
2064, 832, 1.667934131736527e-06
2064, 416, 8.339670658682634e-07
2080, 53248, 0.0001072056487025948
2080, 26624, 5.36028243512974e-05
2080, 13312, 2.68014121756487e-05
2080, 6656, 1.3408882235528943e-05
2080, 3328, 6.7044411177644715e-06
2080, 1664, 3.3522205588822357e-06
2080, 832, 1.6842864271457084e-06
2080, 416, 8.503193612774451e-07
2112, 53248, 0.00010884087824351297
2112, 26624, 5.4420439121756485e-05
2112, 13312, 2.7210219560878242e-05
2112, 6656, 1.3605109780439121e-05
2112, 3328, 6.802554890219561e-06
2112, 1664, 3.4012774451097803e-06
2112, 832, 1.7006387225548902e-06
2112, 416, 8.503193612774451e-07
2176, 53248, 0.00011214404191616767
2176, 26624, 5.6072020958083835e-05
2176, 13312, 2.8044186626746505e-05
2176, 6656, 1.4030269461077843e-05
2176, 3328, 7.015134730538922e-06
2176, 1664, 3.515743512974052e-06
2176, 832, 1.7660479041916169e-06
2176, 416, 8.830239520958084e-07
2304, 53248, 0.00011875036926147704
2304, 26624, 5.937518463073852e-05
2304, 13312, 2.9695768463073854e-05
2304, 6656, 1.4847884231536927e-05
2304, 3328, 7.423942115768464e-06
2304, 1664, 3.711971057884232e-06
2304, 832, 1.8641616766467065e-06
2304, 416, 9.320808383233532e-07
2560, 53248, 0.00013193031936127743
2560, 26624, 6.596515968063872e-05
2560, 13312, 3.298257984031936e-05
2560, 6656, 1.649946606786427e-05
2560, 3328, 8.257909181636726e-06
2560, 1664, 4.137130738522954e-06
2560, 832, 2.076741516966068e-06
2560, 416, 1.0465469061876247e-06
257, 12288, 3.057879241516966e-06
257, 3072, 7.685578842315369e-07
257, 1536, 3.9245508982035933e-07
257, 6144, 1.5371157684630739e-06
257, 768, 1.9622754491017967e-07
257, 384, 9.811377245508983e-08
258, 12288, 3.0742315369261477e-06
258, 3072, 7.685578842315369e-07
258, 1536, 3.9245508982035933e-07
258, 6144, 1.5371157684630739e-06
258, 768, 1.9622754491017967e-07
258, 384, 9.811377245508983e-08
260, 12288, 3.1069361277445108e-06
260, 3072, 7.849101796407187e-07
260, 1536, 3.9245508982035933e-07
260, 6144, 1.5534680638722554e-06
260, 768, 1.9622754491017967e-07
260, 384, 9.811377245508983e-08
264, 12288, 3.1396407185628747e-06
264, 3072, 7.849101796407187e-07
264, 1536, 3.9245508982035933e-07
264, 6144, 1.5698203592814373e-06
264, 768, 1.9622754491017967e-07
264, 384, 9.811377245508983e-08
272, 12288, 3.237754491017964e-06
272, 3072, 8.176147704590818e-07
272, 1536, 4.088073852295409e-07
272, 6144, 1.618877245508982e-06
272, 768, 2.1257984031936127e-07
272, 384, 1.1446606786427146e-07
288, 12288, 3.4339820359281438e-06
288, 3072, 8.666716566866268e-07
288, 1536, 4.415119760479042e-07
288, 6144, 1.7169910179640719e-06
288, 768, 2.2893213572854293e-07
288, 384, 1.1446606786427146e-07
320, 12288, 3.8100848303393214e-06
320, 3072, 9.647854291417167e-07
320, 1536, 4.905688622754491e-07
320, 6144, 1.9132185628742515e-06
320, 768, 2.4528443113772456e-07
320, 384, 1.308183632734531e-07
384, 12288, 4.578642714570858e-06
384, 3072, 1.1446606786427145e-06
384, 1536, 5.723303393213573e-07
384, 6144, 2.289321357285429e-06
384, 768, 2.9434131736526945e-07
384, 384, 1.4717065868263472e-07
512, 12288, 6.099406187624751e-06
512, 3072, 1.5371157684630739e-06
512, 1536, 7.685578842315369e-07
512, 6144, 3.057879241516966e-06
512, 768, 3.9245508982035933e-07
512, 384, 1.9622754491017967e-07
768, 12288, 9.140933133732536e-06
768, 3072, 2.289321357285429e-06
768, 1536, 1.1446606786427145e-06
768, 6144, 4.578642714570858e-06
768, 768, 5.723303393213573e-07
768, 384, 2.9434131736526945e-07
513, 12288, 6.115758483033932e-06
513, 3072, 1.5371157684630739e-06
513, 1536, 7.685578842315369e-07
513, 6144, 3.057879241516966e-06
513, 768, 3.9245508982035933e-07
513, 384, 1.9622754491017967e-07
514, 12288, 6.115758483033932e-06
514, 3072, 1.5371157684630739e-06
514, 1536, 7.685578842315369e-07
514, 6144, 3.057879241516966e-06
514, 768, 3.9245508982035933e-07
514, 384, 1.9622754491017967e-07
516, 12288, 6.148463073852295e-06
516, 3072, 1.5371157684630739e-06
516, 1536, 7.685578842315369e-07
516, 6144, 3.0742315369261477e-06
516, 768, 3.9245508982035933e-07
516, 384, 1.9622754491017967e-07
520, 12288, 6.19751996007984e-06
520, 3072, 1.5534680638722554e-06
520, 1536, 7.849101796407187e-07
520, 6144, 3.1069361277445108e-06
520, 768, 3.9245508982035933e-07
520, 384, 1.9622754491017967e-07
528, 12288, 6.279281437125749e-06
528, 3072, 1.5698203592814373e-06
528, 1536, 7.849101796407187e-07
528, 6144, 3.1396407185628747e-06
528, 768, 3.9245508982035933e-07
528, 384, 1.9622754491017967e-07
544, 12288, 6.475508982035928e-06
544, 3072, 1.618877245508982e-06
544, 1536, 8.176147704590818e-07
544, 6144, 3.237754491017964e-06
544, 768, 4.088073852295409e-07
544, 384, 2.1257984031936127e-07
576, 12288, 6.851611776447106e-06
576, 3072, 1.7169910179640719e-06
576, 1536, 8.666716566866268e-07
576, 6144, 3.4339820359281438e-06
576, 768, 4.415119760479042e-07
576, 384, 2.2893213572854293e-07
640, 12288, 7.620169660678643e-06
640, 3072, 1.9132185628742515e-06
640, 1536, 9.647854291417167e-07
640, 6144, 3.8100848303393214e-06
640, 768, 4.905688622754491e-07
640, 384, 2.4528443113772456e-07
1024, 12288, 1.2182460079840319e-05
1024, 3072, 3.057879241516966e-06
1024, 1536, 1.5371157684630739e-06
1024, 6144, 6.099406187624751e-06
1024, 768, 7.685578842315369e-07
1024, 384, 3.9245508982035933e-07
1025, 12288, 1.2198812375249503e-05
1025, 3072, 3.057879241516966e-06
1025, 1536, 1.5371157684630739e-06
1025, 6144, 6.099406187624751e-06
1025, 768, 7.685578842315369e-07
1025, 384, 3.9245508982035933e-07
1026, 12288, 1.2215164670658683e-05
1026, 3072, 3.057879241516966e-06
1026, 1536, 1.5371157684630739e-06
1026, 6144, 6.115758483033932e-06
1026, 768, 7.685578842315369e-07
1026, 384, 3.9245508982035933e-07
1028, 12288, 1.2231516966067865e-05
1028, 3072, 3.057879241516966e-06
1028, 1536, 1.5371157684630739e-06
1028, 6144, 6.115758483033932e-06
1028, 768, 7.685578842315369e-07
1028, 384, 3.9245508982035933e-07
1032, 12288, 1.2280573852295409e-05
1032, 3072, 3.0742315369261477e-06
1032, 1536, 1.5371157684630739e-06
1032, 6144, 6.148463073852295e-06
1032, 768, 7.685578842315369e-07
1032, 384, 3.9245508982035933e-07
1040, 12288, 1.2378687624750499e-05
1040, 3072, 3.1069361277445108e-06
1040, 1536, 1.5534680638722554e-06
1040, 6144, 6.19751996007984e-06
1040, 768, 7.849101796407187e-07
1040, 384, 3.9245508982035933e-07
1056, 12288, 1.2558562874251499e-05
1056, 3072, 3.1396407185628747e-06
1056, 1536, 1.5698203592814373e-06
1056, 6144, 6.279281437125749e-06
1056, 768, 7.849101796407187e-07
1056, 384, 3.9245508982035933e-07
1088, 12288, 1.2951017964071855e-05
1088, 3072, 3.237754491017964e-06
1088, 1536, 1.618877245508982e-06
1088, 6144, 6.475508982035928e-06
1088, 768, 8.176147704590818e-07
1088, 384, 4.088073852295409e-07
1152, 12288, 1.3703223552894211e-05
1152, 3072, 3.4339820359281438e-06
1152, 1536, 1.7169910179640719e-06
1152, 6144, 6.851611776447106e-06
1152, 768, 8.666716566866268e-07
1152, 384, 4.415119760479042e-07
1280, 12288, 1.5223987025948105e-05
1280, 3072, 3.8100848303393214e-06
1280, 1536, 1.9132185628742515e-06
1280, 6144, 7.620169660678643e-06
1280, 768, 9.647854291417167e-07
1280, 384, 4.905688622754491e-07
1536, 12288, 1.8281866267465072e-05
1536, 3072, 4.578642714570858e-06
1536, 1536, 2.289321357285429e-06
1536, 6144, 9.140933133732536e-06
1536, 768, 1.1446606786427145e-06
1536, 384, 5.723303393213573e-07
2049, 12288, 2.438127245508982e-05
2049, 3072, 6.099406187624751e-06
2049, 1536, 3.057879241516966e-06
2049, 6144, 1.2198812375249503e-05
2049, 768, 1.5371157684630739e-06
2049, 384, 7.685578842315369e-07
2050, 12288, 2.438127245508982e-05
2050, 3072, 6.099406187624751e-06
2050, 1536, 3.057879241516966e-06
2050, 6144, 1.2198812375249503e-05
2050, 768, 1.5371157684630739e-06
2050, 384, 7.685578842315369e-07
2052, 12288, 2.4413977045908184e-05
2052, 3072, 6.115758483033932e-06
2052, 1536, 3.057879241516966e-06
2052, 6144, 1.2215164670658683e-05
2052, 768, 1.5371157684630739e-06
2052, 384, 7.685578842315369e-07
2056, 12288, 2.446303393213573e-05
2056, 3072, 6.115758483033932e-06
2056, 1536, 3.057879241516966e-06
2056, 6144, 1.2231516966067865e-05
2056, 768, 1.5371157684630739e-06
2056, 384, 7.685578842315369e-07
2064, 12288, 2.4561147704590818e-05
2064, 3072, 6.148463073852295e-06
2064, 1536, 3.0742315369261477e-06
2064, 6144, 1.2280573852295409e-05
2064, 768, 1.5371157684630739e-06
2064, 384, 7.685578842315369e-07
2080, 12288, 2.4741022954091812e-05
2080, 3072, 6.19751996007984e-06
2080, 1536, 3.1069361277445108e-06
2080, 6144, 1.2378687624750499e-05
2080, 768, 1.5534680638722554e-06
2080, 384, 7.849101796407187e-07
2112, 12288, 2.5117125748502997e-05
2112, 3072, 6.279281437125749e-06
2112, 1536, 3.1396407185628747e-06
2112, 6144, 1.2558562874251499e-05
2112, 768, 1.5698203592814373e-06
2112, 384, 7.849101796407187e-07
2176, 12288, 2.588568363273453e-05
2176, 3072, 6.475508982035928e-06
2176, 1536, 3.237754491017964e-06
2176, 6144, 1.2951017964071855e-05
2176, 768, 1.618877245508982e-06
2176, 384, 8.176147704590818e-07
2304, 12288, 2.7406447105788422e-05
2304, 3072, 6.851611776447106e-06
2304, 1536, 3.4339820359281438e-06
2304, 6144, 1.3703223552894211e-05
2304, 768, 1.7169910179640719e-06
2304, 384, 8.666716566866268e-07
2560, 12288, 3.044797405189621e-05
2560, 3072, 7.620169660678643e-06
2560, 1536, 3.8100848303393214e-06
2560, 6144, 1.5223987025948105e-05
2560, 768, 1.9132185628742515e-06
2560, 384, 9.647854291417167e-07
257, 18432, 4.59499500998004e-06
257, 2048, 5.232734530938124e-07
257, 9216, 2.3056736526946106e-06
257, 1024, 2.616367265469062e-07
257, 4608, 1.1610129740518963e-06
257, 512, 1.308183632734531e-07
257, 2304, 5.886826347305389e-07
257, 256, 6.540918163672655e-08
257, 1152, 2.9434131736526945e-07
257, 128, 3.270459081836327e-08
258, 18432, 4.611347305389221e-06
258, 2048, 5.232734530938124e-07
258, 9216, 2.3056736526946106e-06
258, 1024, 2.616367265469062e-07
258, 4608, 1.1610129740518963e-06
258, 512, 1.308183632734531e-07
258, 2304, 5.886826347305389e-07
258, 256, 6.540918163672655e-08
258, 1152, 2.9434131736526945e-07
258, 128, 3.270459081836327e-08
260, 18432, 4.644051896207585e-06
260, 2048, 5.232734530938124e-07
260, 9216, 2.3220259481037925e-06
260, 1024, 2.616367265469062e-07
260, 4608, 1.1610129740518963e-06
260, 512, 1.308183632734531e-07
260, 2304, 5.886826347305389e-07
260, 256, 6.540918163672655e-08
260, 1152, 2.9434131736526945e-07
260, 128, 3.270459081836327e-08
264, 18432, 4.709461077844311e-06
264, 2048, 5.232734530938124e-07
264, 9216, 2.3547305389221556e-06
264, 1024, 2.616367265469062e-07
264, 4608, 1.1773652694610778e-06
264, 512, 1.308183632734531e-07
264, 2304, 5.886826347305389e-07
264, 256, 6.540918163672655e-08
264, 1152, 2.9434131736526945e-07
264, 128, 3.270459081836327e-08
272, 18432, 4.856631736526947e-06
272, 2048, 5.39625748502994e-07
272, 9216, 2.4364920159680636e-06
272, 1024, 2.779890219560878e-07
272, 4608, 1.2264221556886228e-06
272, 512, 1.4717065868263472e-07
272, 2304, 6.213872255489022e-07
272, 256, 8.176147704590818e-08
272, 1152, 3.106936127744511e-07
272, 128, 4.9056886227544916e-08
288, 18432, 5.150973053892215e-06
288, 2048, 5.723303393213573e-07
288, 9216, 2.5836626746506986e-06
288, 1024, 2.9434131736526945e-07
288, 4608, 1.2918313373253493e-06
288, 512, 1.4717065868263472e-07
288, 2304, 6.540918163672654e-07
288, 256, 8.176147704590818e-08
288, 1152, 3.270459081836327e-07
288, 128, 4.9056886227544916e-08
320, 18432, 5.723303393213573e-06
320, 2048, 6.377395209580839e-07
320, 9216, 2.8616516966067866e-06
320, 1024, 3.270459081836327e-07
320, 4608, 1.4390019960079839e-06
320, 512, 1.6352295409181635e-07
320, 2304, 7.195009980039919e-07
320, 256, 8.176147704590818e-08
320, 1152, 3.5975049900199597e-07
320, 128, 4.9056886227544916e-08
384, 18432, 6.851611776447106e-06
384, 2048, 7.685578842315369e-07
384, 9216, 3.4339820359281438e-06
384, 1024, 3.9245508982035933e-07
384, 4608, 1.7169910179640719e-06
384, 512, 1.9622754491017967e-07
384, 2304, 8.666716566866268e-07
384, 256, 9.811377245508983e-08
384, 1152, 4.415119760479042e-07
384, 128, 4.9056886227544916e-08
512, 18432, 9.140933133732536e-06
512, 2048, 1.0301946107784432e-06
512, 9216, 4.578642714570858e-06
512, 1024, 5.232734530938124e-07
512, 4608, 2.289321357285429e-06
512, 512, 2.616367265469062e-07
512, 2304, 1.1446606786427145e-06
512, 256, 1.308183632734531e-07
512, 1152, 5.723303393213573e-07
512, 128, 6.540918163672655e-08
768, 18432, 1.3703223552894211e-05
768, 2048, 1.5371157684630739e-06
768, 9216, 6.851611776447106e-06
768, 1024, 7.685578842315369e-07
768, 4608, 3.4339820359281438e-06
768, 512, 3.9245508982035933e-07
768, 2304, 1.7169910179640719e-06
768, 256, 1.9622754491017967e-07
768, 1152, 8.666716566866268e-07
768, 128, 9.811377245508983e-08
513, 18432, 9.157285429141716e-06
513, 2048, 1.0301946107784432e-06
513, 9216, 4.578642714570858e-06
513, 1024, 5.232734530938124e-07
513, 4608, 2.289321357285429e-06
513, 512, 2.616367265469062e-07
513, 2304, 1.1446606786427145e-06
513, 256, 1.308183632734531e-07
513, 1152, 5.723303393213573e-07
513, 128, 6.540918163672655e-08
514, 18432, 9.173637724550898e-06
514, 2048, 1.0301946107784432e-06
514, 9216, 4.59499500998004e-06
514, 1024, 5.232734530938124e-07
514, 4608, 2.3056736526946106e-06
514, 512, 2.616367265469062e-07
514, 2304, 1.1610129740518963e-06
514, 256, 1.308183632734531e-07
514, 1152, 5.886826347305389e-07
514, 128, 6.540918163672655e-08
516, 18432, 9.20634231536926e-06
516, 2048, 1.0301946107784432e-06
516, 9216, 4.611347305389221e-06
516, 1024, 5.232734530938124e-07
516, 4608, 2.3056736526946106e-06
516, 512, 2.616367265469062e-07
516, 2304, 1.1610129740518963e-06
516, 256, 1.308183632734531e-07
516, 1152, 5.886826347305389e-07
516, 128, 6.540918163672655e-08
520, 18432, 9.28810379241517e-06
520, 2048, 1.0465469061876247e-06
520, 9216, 4.644051896207585e-06
520, 1024, 5.232734530938124e-07
520, 4608, 2.3220259481037925e-06
520, 512, 2.616367265469062e-07
520, 2304, 1.1610129740518963e-06
520, 256, 1.308183632734531e-07
520, 1152, 5.886826347305389e-07
520, 128, 6.540918163672655e-08
528, 18432, 9.418922155688622e-06
528, 2048, 1.0465469061876247e-06
528, 9216, 4.709461077844311e-06
528, 1024, 5.232734530938124e-07
528, 4608, 2.3547305389221556e-06
528, 512, 2.616367265469062e-07
528, 2304, 1.1773652694610778e-06
528, 256, 1.308183632734531e-07
528, 1152, 5.886826347305389e-07
528, 128, 6.540918163672655e-08
544, 18432, 9.713263473053894e-06
544, 2048, 1.079251497005988e-06
544, 9216, 4.856631736526947e-06
544, 1024, 5.39625748502994e-07
544, 4608, 2.4364920159680636e-06
544, 512, 2.779890219560878e-07
544, 2304, 1.2264221556886228e-06
544, 256, 1.4717065868263472e-07
544, 1152, 6.213872255489022e-07
544, 128, 8.176147704590818e-08
576, 18432, 1.0285593812375249e-05
576, 2048, 1.1446606786427145e-06
576, 9216, 5.150973053892215e-06
576, 1024, 5.723303393213573e-07
576, 4608, 2.5836626746506986e-06
576, 512, 2.9434131736526945e-07
576, 2304, 1.2918313373253493e-06
576, 256, 1.4717065868263472e-07
576, 1152, 6.540918163672654e-07
576, 128, 8.176147704590818e-08
640, 18432, 1.1430254491017965e-05
640, 2048, 1.2754790419161678e-06
640, 9216, 5.723303393213573e-06
640, 1024, 6.377395209580839e-07
640, 4608, 2.8616516966067866e-06
640, 512, 3.270459081836327e-07
640, 2304, 1.4390019960079839e-06
640, 256, 1.6352295409181635e-07
640, 1152, 7.195009980039919e-07
640, 128, 8.176147704590818e-08
1024, 18432, 1.8281866267465072e-05
1024, 2048, 2.0440369261477045e-06
1024, 9216, 9.140933133732536e-06
1024, 1024, 1.0301946107784432e-06
1024, 4608, 4.578642714570858e-06
1024, 512, 5.232734530938124e-07
1024, 2304, 2.289321357285429e-06
1024, 256, 2.616367265469062e-07
1024, 1152, 1.1446606786427145e-06
1024, 128, 1.308183632734531e-07
1025, 18432, 1.829821856287425e-05
1025, 2048, 2.0440369261477045e-06
1025, 9216, 9.157285429141716e-06
1025, 1024, 1.0301946107784432e-06
1025, 4608, 4.578642714570858e-06
1025, 512, 5.232734530938124e-07
1025, 2304, 2.289321357285429e-06
1025, 256, 2.616367265469062e-07
1025, 1152, 1.1446606786427145e-06
1025, 128, 1.308183632734531e-07
1026, 18432, 1.8314570858283432e-05
1026, 2048, 2.0440369261477045e-06
1026, 9216, 9.157285429141716e-06
1026, 1024, 1.0301946107784432e-06
1026, 4608, 4.578642714570858e-06
1026, 512, 5.232734530938124e-07
1026, 2304, 2.289321357285429e-06
1026, 256, 2.616367265469062e-07
1026, 1152, 1.1446606786427145e-06
1026, 128, 1.308183632734531e-07
1028, 18432, 1.8347275449101796e-05
1028, 2048, 2.0440369261477045e-06
1028, 9216, 9.173637724550898e-06
1028, 1024, 1.0301946107784432e-06
1028, 4608, 4.59499500998004e-06
1028, 512, 5.232734530938124e-07
1028, 2304, 2.3056736526946106e-06
1028, 256, 2.616367265469062e-07
1028, 1152, 1.1610129740518963e-06
1028, 128, 1.308183632734531e-07
1032, 18432, 1.841268463073852e-05
1032, 2048, 2.0603892215568864e-06
1032, 9216, 9.20634231536926e-06
1032, 1024, 1.0301946107784432e-06
1032, 4608, 4.611347305389221e-06
1032, 512, 5.232734530938124e-07
1032, 2304, 2.3056736526946106e-06
1032, 256, 2.616367265469062e-07
1032, 1152, 1.1610129740518963e-06
1032, 128, 1.308183632734531e-07
1040, 18432, 1.8559855289421158e-05
1040, 2048, 2.076741516966068e-06
1040, 9216, 9.28810379241517e-06
1040, 1024, 1.0465469061876247e-06
1040, 4608, 4.644051896207585e-06
1040, 512, 5.232734530938124e-07
1040, 2304, 2.3220259481037925e-06
1040, 256, 2.616367265469062e-07
1040, 1152, 1.1610129740518963e-06
1040, 128, 1.308183632734531e-07
1056, 18432, 1.8837844311377245e-05
1056, 2048, 2.0930938123752495e-06
1056, 9216, 9.418922155688622e-06
1056, 1024, 1.0465469061876247e-06
1056, 4608, 4.709461077844311e-06
1056, 512, 5.232734530938124e-07
1056, 2304, 2.3547305389221556e-06
1056, 256, 2.616367265469062e-07
1056, 1152, 1.1773652694610778e-06
1056, 128, 1.308183632734531e-07
1088, 18432, 1.9410174650698603e-05
1088, 2048, 2.158502994011976e-06
1088, 9216, 9.713263473053894e-06
1088, 1024, 1.079251497005988e-06
1088, 4608, 4.856631736526947e-06
1088, 512, 5.39625748502994e-07
1088, 2304, 2.4364920159680636e-06
1088, 256, 2.779890219560878e-07
1088, 1152, 1.2264221556886228e-06
1088, 128, 1.4717065868263472e-07
1152, 18432, 2.055483532934132e-05
1152, 2048, 2.289321357285429e-06
1152, 9216, 1.0285593812375249e-05
1152, 1024, 1.1446606786427145e-06
1152, 4608, 5.150973053892215e-06
1152, 512, 5.723303393213573e-07
1152, 2304, 2.5836626746506986e-06
1152, 256, 2.9434131736526945e-07
1152, 1152, 1.2918313373253493e-06
1152, 128, 1.4717065868263472e-07
1280, 18432, 2.2844156686626747e-05
1280, 2048, 2.5509580838323356e-06
1280, 9216, 1.1430254491017965e-05
1280, 1024, 1.2754790419161678e-06
1280, 4608, 5.723303393213573e-06
1280, 512, 6.377395209580839e-07
1280, 2304, 2.8616516966067866e-06
1280, 256, 3.270459081836327e-07
1280, 1152, 1.4390019960079839e-06
1280, 128, 1.6352295409181635e-07
1536, 18432, 2.7406447105788422e-05
1536, 2048, 3.057879241516966e-06
1536, 9216, 1.3703223552894211e-05
1536, 1024, 1.5371157684630739e-06
1536, 4608, 6.851611776447106e-06
1536, 512, 7.685578842315369e-07
1536, 2304, 3.4339820359281438e-06
1536, 256, 3.9245508982035933e-07
1536, 1152, 1.7169910179640719e-06
1536, 128, 1.9622754491017967e-07
2049, 18432, 3.6563732534930144e-05
2049, 2048, 4.071721556886228e-06
2049, 9216, 1.8281866267465072e-05
2049, 1024, 2.0440369261477045e-06
2049, 4608, 9.140933133732536e-06
2049, 512, 1.0301946107784432e-06
2049, 2304, 4.578642714570858e-06
2049, 256, 5.232734530938124e-07
2049, 1152, 2.289321357285429e-06
2049, 128, 2.616367265469062e-07
2050, 18432, 3.658008483033932e-05
2050, 2048, 4.071721556886228e-06
2050, 9216, 1.829821856287425e-05
2050, 1024, 2.0440369261477045e-06
2050, 4608, 9.157285429141716e-06
2050, 512, 1.0301946107784432e-06
2050, 2304, 4.578642714570858e-06
2050, 256, 5.232734530938124e-07
2050, 1152, 2.289321357285429e-06
2050, 128, 2.616367265469062e-07
2052, 18432, 3.661278942115768e-05
2052, 2048, 4.071721556886228e-06
2052, 9216, 1.8314570858283432e-05
2052, 1024, 2.0440369261477045e-06
2052, 4608, 9.157285429141716e-06
2052, 512, 1.0301946107784432e-06
2052, 2304, 4.578642714570858e-06
2052, 256, 5.232734530938124e-07
2052, 1152, 2.289321357285429e-06
2052, 128, 2.616367265469062e-07
2056, 18432, 3.667819860279441e-05
2056, 2048, 4.088073852295409e-06
2056, 9216, 1.8347275449101796e-05
2056, 1024, 2.0440369261477045e-06
2056, 4608, 9.173637724550898e-06
2056, 512, 1.0301946107784432e-06
2056, 2304, 4.59499500998004e-06
2056, 256, 5.232734530938124e-07
2056, 1152, 2.3056736526946106e-06
2056, 128, 2.616367265469062e-07
2064, 18432, 3.682536926147704e-05
2064, 2048, 4.104426147704591e-06
2064, 9216, 1.841268463073852e-05
2064, 1024, 2.0603892215568864e-06
2064, 4608, 9.20634231536926e-06
2064, 512, 1.0301946107784432e-06
2064, 2304, 4.611347305389221e-06
2064, 256, 5.232734530938124e-07
2064, 1152, 2.3056736526946106e-06
2064, 128, 2.616367265469062e-07
2080, 18432, 3.7119710578842316e-05
2080, 2048, 4.137130738522954e-06
2080, 9216, 1.8559855289421158e-05
2080, 1024, 2.076741516966068e-06
2080, 4608, 9.28810379241517e-06
2080, 512, 1.0465469061876247e-06
2080, 2304, 4.644051896207585e-06
2080, 256, 5.232734530938124e-07
2080, 1152, 2.3220259481037925e-06
2080, 128, 2.616367265469062e-07
2112, 18432, 3.767568862275449e-05
2112, 2048, 4.186187624750499e-06
2112, 9216, 1.8837844311377245e-05
2112, 1024, 2.0930938123752495e-06
2112, 4608, 9.418922155688622e-06
2112, 512, 1.0465469061876247e-06
2112, 2304, 4.709461077844311e-06
2112, 256, 5.232734530938124e-07
2112, 1152, 2.3547305389221556e-06
2112, 128, 2.616367265469062e-07
2176, 18432, 3.8820349301397205e-05
2176, 2048, 4.317005988023952e-06
2176, 9216, 1.9410174650698603e-05
2176, 1024, 2.158502994011976e-06
2176, 4608, 9.713263473053894e-06
2176, 512, 1.079251497005988e-06
2176, 2304, 4.856631736526947e-06
2176, 256, 5.39625748502994e-07
2176, 1152, 2.4364920159680636e-06
2176, 128, 2.779890219560878e-07
2304, 18432, 4.110967065868264e-05
2304, 2048, 4.578642714570858e-06
2304, 9216, 2.055483532934132e-05
2304, 1024, 2.289321357285429e-06
2304, 4608, 1.0285593812375249e-05
2304, 512, 1.1446606786427145e-06
2304, 2304, 5.150973053892215e-06
2304, 256, 5.723303393213573e-07
2304, 1152, 2.5836626746506986e-06
2304, 128, 2.9434131736526945e-07
2560, 18432, 4.567196107784431e-05
2560, 2048, 5.085563872255489e-06
2560, 9216, 2.2844156686626747e-05
2560, 1024, 2.5509580838323356e-06
2560, 4608, 1.1430254491017965e-05
2560, 512, 1.2754790419161678e-06
2560, 2304, 5.723303393213573e-06
2560, 256, 6.377395209580839e-07
2560, 1152, 2.8616516966067866e-06
2560, 128, 3.270459081836327e-07
