M, N, latency
2050, 416, 1.3269860279441118e-06
2052, 53248, 0.00016505664670658684
2052, 26624, 8.252832335329342e-05
2052, 13312, 4.128968063872255e-05
2052, 6656, 2.0670359281437124e-05
2052, 3328, 1.036069860279441e-05
2052, 1664, 5.205868263473054e-06
2052, 832, 2.602934131736527e-06
2052, 416, 1.3269860279441118e-06
2056, 53248, 0.000165362874251497
2056, 26624, 8.26814371257485e-05
2056, 13312, 4.134071856287425e-05
2056, 6656, 2.0670359281437124e-05
2056, 3328, 1.036069860279441e-05
2056, 1664, 5.205868263473054e-06
2056, 832, 2.602934131736527e-06
2056, 416, 1.3269860279441118e-06
2064, 53248, 0.00016602636726546907
2064, 26624, 8.303870259481039e-05
2064, 13312, 4.1544870259481036e-05
2064, 6656, 2.0772435129740518e-05
2064, 3328, 1.0411736526946107e-05
2064, 1664, 5.205868263473054e-06
2064, 832, 2.602934131736527e-06
2064, 416, 1.3269860279441118e-06
2080, 53248, 0.00016730231536926147
2080, 26624, 8.365115768463074e-05
2080, 13312, 4.1851097804391216e-05
2080, 6656, 2.0925548902195608e-05
2080, 3328, 1.0462774451097804e-05
2080, 1664, 5.2569061876247504e-06
2080, 832, 2.6539720558882236e-06
2080, 416, 1.3269860279441118e-06
2112, 53248, 0.0001698542115768463
2112, 26624, 8.492710578842316e-05
2112, 13312, 4.246355289421158e-05
2112, 6656, 2.123177644710579e-05
2112, 3328, 1.0615888223552894e-05
2112, 1664, 5.307944111776447e-06
2112, 832, 2.6539720558882236e-06
2112, 416, 1.3269860279441118e-06
2176, 53248, 0.00017500904191616767
2176, 26624, 8.753003992015968e-05
2176, 13312, 4.379053892215569e-05
2176, 6656, 2.1895269461077843e-05
2176, 3328, 1.097315369261477e-05
2176, 1664, 5.5120958083832335e-06
2176, 832, 2.7560479041916167e-06
2176, 416, 1.3780239520958084e-06
2304, 53248, 0.0001853187025948104
2304, 26624, 9.268487025948104e-05
2304, 13312, 4.634243512974052e-05
2304, 6656, 2.317121756487026e-05
2304, 3328, 1.158560878243513e-05
2304, 1664, 5.818323353293413e-06
2304, 832, 2.9091616766467066e-06
2304, 416, 1.4800998003992015e-06
2560, 53248, 0.0002058869860279441
2560, 26624, 0.00010294349301397205
2560, 13312, 5.149726546906187e-05
2560, 6656, 2.5774151696606785e-05
2560, 3328, 1.2912594810379242e-05
2560, 1664, 6.481816367265469e-06
2560, 832, 3.2664271457085827e-06
2560, 416, 1.6332135728542914e-06
257, 12288, 4.797564870259481e-06
257, 3072, 1.2249101796407187e-06
257, 1536, 6.124550898203593e-07
257, 6144, 2.3987824351297406e-06
257, 768, 3.0622754491017967e-07
257, 384, 1.5311377245508984e-07
258, 12288, 4.797564870259481e-06
258, 3072, 1.2249101796407187e-06
258, 1536, 6.124550898203593e-07
258, 6144, 2.3987824351297406e-06
258, 768, 3.0622754491017967e-07
258, 384, 1.5311377245508984e-07
260, 12288, 4.848602794411178e-06
260, 3072, 1.2249101796407187e-06
260, 1536, 6.124550898203593e-07
260, 6144, 2.4498203592814374e-06
260, 768, 3.0622754491017967e-07
260, 384, 1.5311377245508984e-07
264, 12288, 4.899640718562875e-06
264, 3072, 1.2249101796407187e-06
264, 1536, 6.124550898203593e-07
264, 6144, 2.4498203592814374e-06
264, 768, 3.0622754491017967e-07
264, 384, 1.5311377245508984e-07
272, 12288, 5.052754491017964e-06
272, 3072, 1.275948103792415e-06
272, 1536, 6.634930139720559e-07
272, 6144, 2.55189620758483e-06
272, 768, 3.5726546906187623e-07
272, 384, 2.0415169660678642e-07
288, 12288, 5.358982035928144e-06
288, 3072, 1.3780239520958084e-06
288, 1536, 7.145309381237525e-07
288, 6144, 2.7050099800399204e-06
288, 768, 3.5726546906187623e-07
288, 384, 2.0415169660678642e-07
320, 12288, 5.971437125748503e-06
320, 3072, 1.5311377245508983e-06
320, 1536, 7.655688622754491e-07
320, 6144, 3.0112375249501e-06
320, 768, 4.0830339321357284e-07
320, 384, 2.0415169660678642e-07
384, 12288, 7.145309381237524e-06
384, 3072, 1.786327345309381e-06
384, 1536, 9.186826347305389e-07
384, 6144, 3.572654690618762e-06
384, 768, 4.5934131736526945e-07
384, 384, 2.55189620758483e-07
512, 12288, 9.544091816367266e-06
512, 3072, 2.3987824351297406e-06
512, 1536, 1.2249101796407187e-06
512, 6144, 4.797564870259481e-06
512, 768, 6.124550898203593e-07
512, 384, 3.0622754491017967e-07
768, 12288, 1.4290618762475048e-05
768, 3072, 3.572654690618762e-06
768, 1536, 1.786327345309381e-06
768, 6144, 7.145309381237524e-06
768, 768, 9.186826347305389e-07
768, 384, 4.5934131736526945e-07
513, 12288, 9.544091816367266e-06
513, 3072, 2.3987824351297406e-06
513, 1536, 1.2249101796407187e-06
513, 6144, 4.797564870259481e-06
513, 768, 6.124550898203593e-07
513, 384, 3.0622754491017967e-07
514, 12288, 9.544091816367266e-06
514, 3072, 2.3987824351297406e-06
514, 1536, 1.2249101796407187e-06
514, 6144, 4.797564870259481e-06
514, 768, 6.124550898203593e-07
514, 384, 3.0622754491017967e-07
516, 12288, 9.595129740518962e-06
516, 3072, 2.3987824351297406e-06
516, 1536, 1.2249101796407187e-06
516, 6144, 4.797564870259481e-06
516, 768, 6.124550898203593e-07
516, 384, 3.0622754491017967e-07
520, 12288, 9.697205588822356e-06
520, 3072, 2.4498203592814374e-06
520, 1536, 1.2249101796407187e-06
520, 6144, 4.848602794411178e-06
520, 768, 6.124550898203593e-07
520, 384, 3.0622754491017967e-07
528, 12288, 9.79928143712575e-06
528, 3072, 2.4498203592814374e-06
528, 1536, 1.2249101796407187e-06
528, 6144, 4.899640718562875e-06
528, 768, 6.124550898203593e-07
528, 384, 3.0622754491017967e-07
544, 12288, 1.0105508982035928e-05
544, 3072, 2.55189620758483e-06
544, 1536, 1.275948103792415e-06
544, 6144, 5.052754491017964e-06
544, 768, 6.634930139720559e-07
544, 384, 3.5726546906187623e-07
576, 12288, 1.0717964071856288e-05
576, 3072, 2.7050099800399204e-06
576, 1536, 1.3780239520958084e-06
576, 6144, 5.358982035928144e-06
576, 768, 7.145309381237525e-07
576, 384, 3.5726546906187623e-07
640, 12288, 1.189183632734531e-05
640, 3072, 3.0112375249501e-06
640, 1536, 1.5311377245508983e-06
640, 6144, 5.971437125748503e-06
640, 768, 7.655688622754491e-07
640, 384, 4.0830339321357284e-07
1024, 12288, 1.9037145708582834e-05
1024, 3072, 4.797564870259481e-06
1024, 1536, 2.3987824351297406e-06
1024, 6144, 9.544091816367266e-06
1024, 768, 1.2249101796407187e-06
1024, 384, 6.124550898203593e-07
1025, 12288, 1.9037145708582834e-05
1025, 3072, 4.797564870259481e-06
1025, 1536, 2.3987824351297406e-06
1025, 6144, 9.544091816367266e-06
1025, 768, 1.2249101796407187e-06
1025, 384, 6.124550898203593e-07
1026, 12288, 1.908818363273453e-05
1026, 3072, 4.797564870259481e-06
1026, 1536, 2.3987824351297406e-06
1026, 6144, 9.544091816367266e-06
1026, 768, 1.2249101796407187e-06
1026, 384, 6.124550898203593e-07
1028, 12288, 1.908818363273453e-05
1028, 3072, 4.797564870259481e-06
1028, 1536, 2.3987824351297406e-06
1028, 6144, 9.544091816367266e-06
1028, 768, 1.2249101796407187e-06
1028, 384, 6.124550898203593e-07
1032, 12288, 1.9190259481037925e-05
1032, 3072, 4.797564870259481e-06
1032, 1536, 2.3987824351297406e-06
1032, 6144, 9.595129740518962e-06
1032, 768, 1.2249101796407187e-06
1032, 384, 6.124550898203593e-07
1040, 12288, 1.9343373253493015e-05
1040, 3072, 4.848602794411178e-06
1040, 1536, 2.4498203592814374e-06
1040, 6144, 9.697205588822356e-06
1040, 768, 1.2249101796407187e-06
1040, 384, 6.124550898203593e-07
1056, 12288, 1.95985628742515e-05
1056, 3072, 4.899640718562875e-06
1056, 1536, 2.4498203592814374e-06
1056, 6144, 9.79928143712575e-06
1056, 768, 1.2249101796407187e-06
1056, 384, 6.124550898203593e-07
1088, 12288, 2.0211017964071857e-05
1088, 3072, 5.052754491017964e-06
1088, 1536, 2.55189620758483e-06
1088, 6144, 1.0105508982035928e-05
1088, 768, 1.275948103792415e-06
1088, 384, 6.634930139720559e-07
1152, 12288, 2.138489021956088e-05
1152, 3072, 5.358982035928144e-06
1152, 1536, 2.7050099800399204e-06
1152, 6144, 1.0717964071856288e-05
1152, 768, 1.3780239520958084e-06
1152, 384, 7.145309381237525e-07
1280, 12288, 2.378367265469062e-05
1280, 3072, 5.971437125748503e-06
1280, 1536, 3.0112375249501e-06
1280, 6144, 1.189183632734531e-05
1280, 768, 1.5311377245508983e-06
1280, 384, 7.655688622754491e-07
1536, 12288, 2.8530199600798403e-05
1536, 3072, 7.145309381237524e-06
1536, 1536, 3.572654690618762e-06
1536, 6144, 1.4290618762475048e-05
1536, 768, 1.786327345309381e-06
1536, 384, 9.186826347305389e-07
2049, 12288, 3.807429141716567e-05
2049, 3072, 9.544091816367266e-06
2049, 1536, 4.797564870259481e-06
2049, 6144, 1.9037145708582834e-05
2049, 768, 2.3987824351297406e-06
2049, 384, 1.2249101796407187e-06
2050, 12288, 3.807429141716567e-05
2050, 3072, 9.544091816367266e-06
2050, 1536, 4.797564870259481e-06
2050, 6144, 1.9037145708582834e-05
2050, 768, 2.3987824351297406e-06
2050, 384, 1.2249101796407187e-06
2052, 12288, 3.8125329341317366e-05
2052, 3072, 9.544091816367266e-06
2052, 1536, 4.797564870259481e-06
2052, 6144, 1.908818363273453e-05
2052, 768, 2.3987824351297406e-06
2052, 384, 1.2249101796407187e-06
2056, 12288, 3.817636726546906e-05
2056, 3072, 9.544091816367266e-06
2056, 1536, 4.797564870259481e-06
2056, 6144, 1.908818363273453e-05
2056, 768, 2.3987824351297406e-06
2056, 384, 1.2249101796407187e-06
2064, 12288, 3.832948103792415e-05
2064, 3072, 9.595129740518962e-06
2064, 1536, 4.797564870259481e-06
2064, 6144, 1.9190259481037925e-05
2064, 768, 2.3987824351297406e-06
2064, 384, 1.2249101796407187e-06
2080, 12288, 3.8635708582834333e-05
2080, 3072, 9.697205588822356e-06
2080, 1536, 4.848602794411178e-06
2080, 6144, 1.9343373253493015e-05
2080, 768, 2.4498203592814374e-06
2080, 384, 1.2249101796407187e-06
2112, 12288, 3.9197125748503e-05
2112, 3072, 9.79928143712575e-06
2112, 1536, 4.899640718562875e-06
2112, 6144, 1.95985628742515e-05
2112, 768, 2.4498203592814374e-06
2112, 384, 1.2249101796407187e-06
2176, 12288, 4.0422035928143714e-05
2176, 3072, 1.0105508982035928e-05
2176, 1536, 5.052754491017964e-06
2176, 6144, 2.0211017964071857e-05
2176, 768, 2.55189620758483e-06
2176, 384, 1.275948103792415e-06
2304, 12288, 4.276978043912176e-05
2304, 3072, 1.0717964071856288e-05
2304, 1536, 5.358982035928144e-06
2304, 6144, 2.138489021956088e-05
2304, 768, 2.7050099800399204e-06
2304, 384, 1.3780239520958084e-06
2560, 12288, 4.7516307385229544e-05
2560, 3072, 1.189183632734531e-05
2560, 1536, 5.971437125748503e-06
2560, 6144, 2.378367265469062e-05
2560, 768, 3.0112375249501e-06
2560, 384, 1.5311377245508983e-06
257, 18432, 7.196347305389221e-06
257, 2048, 8.166067864271457e-07
257, 9216, 3.6236926147704593e-06
257, 1024, 4.0830339321357284e-07
257, 4608, 1.8373652694610778e-06
257, 512, 2.0415169660678642e-07
257, 2304, 9.186826347305389e-07
257, 256, 1.0207584830339321e-07
257, 1152, 4.5934131736526945e-07
257, 128, 5.1037924151696605e-08
258, 18432, 7.196347305389221e-06
258, 2048, 8.166067864271457e-07
258, 9216, 3.6236926147704593e-06
258, 1024, 4.0830339321357284e-07
258, 4608, 1.8373652694610778e-06
258, 512, 2.0415169660678642e-07
258, 2304, 9.186826347305389e-07
258, 256, 1.0207584830339321e-07
258, 1152, 4.5934131736526945e-07
258, 128, 5.1037924151696605e-08
260, 18432, 7.2473852295409186e-06
260, 2048, 8.166067864271457e-07
260, 9216, 3.6236926147704593e-06
260, 1024, 4.0830339321357284e-07
260, 4608, 1.8373652694610778e-06
260, 512, 2.0415169660678642e-07
260, 2304, 9.186826347305389e-07
260, 256, 1.0207584830339321e-07
260, 1152, 4.5934131736526945e-07
260, 128, 5.1037924151696605e-08
264, 18432, 7.349461077844311e-06
264, 2048, 8.166067864271457e-07
264, 9216, 3.6747305389221556e-06
264, 1024, 4.0830339321357284e-07
264, 4608, 1.8373652694610778e-06
264, 512, 2.0415169660678642e-07
264, 2304, 9.186826347305389e-07
264, 256, 1.0207584830339321e-07
264, 1152, 4.5934131736526945e-07
264, 128, 5.1037924151696605e-08
272, 18432, 7.604650698602794e-06
272, 2048, 8.676447105788423e-07
272, 9216, 3.827844311377246e-06
272, 1024, 4.5934131736526945e-07
272, 4608, 1.939441117764471e-06
272, 512, 2.55189620758483e-07
272, 2304, 9.697205588822355e-07
272, 256, 1.5311377245508984e-07
272, 1152, 5.10379241516966e-07
272, 128, 1.0207584830339321e-07
288, 18432, 8.063992015968064e-06
288, 2048, 9.186826347305389e-07
288, 9216, 4.031996007984032e-06
288, 1024, 4.5934131736526945e-07
288, 4608, 2.041516966067864e-06
288, 512, 2.55189620758483e-07
288, 2304, 1.020758483033932e-06
288, 256, 1.5311377245508984e-07
288, 1152, 5.10379241516966e-07
288, 128, 1.0207584830339321e-07
320, 18432, 8.931636726546906e-06
320, 2048, 1.020758483033932e-06
320, 9216, 4.4913373253493014e-06
320, 1024, 5.10379241516966e-07
320, 4608, 2.2456686626746507e-06
320, 512, 2.55189620758483e-07
320, 2304, 1.1228343313373254e-06
320, 256, 1.5311377245508984e-07
320, 1152, 5.614171656686627e-07
320, 128, 1.0207584830339321e-07
384, 18432, 1.0717964071856288e-05
384, 2048, 1.2249101796407187e-06
384, 9216, 5.358982035928144e-06
384, 1024, 6.124550898203593e-07
384, 4608, 2.7050099800399204e-06
384, 512, 3.0622754491017967e-07
384, 2304, 1.3780239520958084e-06
384, 256, 1.5311377245508984e-07
384, 1152, 7.145309381237525e-07
384, 128, 1.0207584830339321e-07
512, 18432, 1.4290618762475048e-05
512, 2048, 1.6332135728542914e-06
512, 9216, 7.145309381237524e-06
512, 1024, 8.166067864271457e-07
512, 4608, 3.572654690618762e-06
512, 512, 4.0830339321357284e-07
512, 2304, 1.786327345309381e-06
512, 256, 2.0415169660678642e-07
512, 1152, 9.186826347305389e-07
512, 128, 1.0207584830339321e-07
768, 18432, 2.138489021956088e-05
768, 2048, 2.3987824351297406e-06
768, 9216, 1.0717964071856288e-05
768, 1024, 1.2249101796407187e-06
768, 4608, 5.358982035928144e-06
768, 512, 6.124550898203593e-07
768, 2304, 2.7050099800399204e-06
768, 256, 3.0622754491017967e-07
768, 1152, 1.3780239520958084e-06
768, 128, 1.5311377245508984e-07
513, 18432, 1.4290618762475048e-05
513, 2048, 1.6332135728542914e-06
513, 9216, 7.145309381237524e-06
513, 1024, 8.166067864271457e-07
513, 4608, 3.572654690618762e-06
513, 512, 4.0830339321357284e-07
513, 2304, 1.786327345309381e-06
513, 256, 2.0415169660678642e-07
513, 1152, 9.186826347305389e-07
513, 128, 1.0207584830339321e-07
514, 18432, 1.4341656686626747e-05
514, 2048, 1.6332135728542914e-06
514, 9216, 7.196347305389221e-06
514, 1024, 8.166067864271457e-07
514, 4608, 3.6236926147704593e-06
514, 512, 4.0830339321357284e-07
514, 2304, 1.8373652694610778e-06
514, 256, 2.0415169660678642e-07
514, 1152, 9.186826347305389e-07
514, 128, 1.0207584830339321e-07
516, 18432, 1.4392694610778442e-05
516, 2048, 1.6332135728542914e-06
516, 9216, 7.196347305389221e-06
516, 1024, 8.166067864271457e-07
516, 4608, 3.6236926147704593e-06
516, 512, 4.0830339321357284e-07
516, 2304, 1.8373652694610778e-06
516, 256, 2.0415169660678642e-07
516, 1152, 9.186826347305389e-07
516, 128, 1.0207584830339321e-07
520, 18432, 1.4494770459081837e-05
520, 2048, 1.6332135728542914e-06
520, 9216, 7.2473852295409186e-06
520, 1024, 8.166067864271457e-07
520, 4608, 3.6236926147704593e-06
520, 512, 4.0830339321357284e-07
520, 2304, 1.8373652694610778e-06
520, 256, 2.0415169660678642e-07
520, 1152, 9.186826347305389e-07
520, 128, 1.0207584830339321e-07
528, 18432, 1.4698922155688623e-05
528, 2048, 1.6332135728542914e-06
528, 9216, 7.349461077844311e-06
528, 1024, 8.166067864271457e-07
528, 4608, 3.6747305389221556e-06
528, 512, 4.0830339321357284e-07
528, 2304, 1.8373652694610778e-06
528, 256, 2.0415169660678642e-07
528, 1152, 9.186826347305389e-07
528, 128, 1.0207584830339321e-07
544, 18432, 1.5158263473053893e-05
544, 2048, 1.6842514970059881e-06
544, 9216, 7.604650698602794e-06
544, 1024, 8.676447105788423e-07
544, 4608, 3.827844311377246e-06
544, 512, 4.5934131736526945e-07
544, 2304, 1.939441117764471e-06
544, 256, 2.55189620758483e-07
544, 1152, 9.697205588822355e-07
544, 128, 1.5311377245508984e-07
576, 18432, 1.607694610778443e-05
576, 2048, 1.786327345309381e-06
576, 9216, 8.063992015968064e-06
576, 1024, 9.186826347305389e-07
576, 4608, 4.031996007984032e-06
576, 512, 4.5934131736526945e-07
576, 2304, 2.041516966067864e-06
576, 256, 2.55189620758483e-07
576, 1152, 1.020758483033932e-06
576, 128, 1.5311377245508984e-07
640, 18432, 1.7863273453093812e-05
640, 2048, 1.9904790419161677e-06
640, 9216, 8.931636726546906e-06
640, 1024, 1.020758483033932e-06
640, 4608, 4.4913373253493014e-06
640, 512, 5.10379241516966e-07
640, 2304, 2.2456686626746507e-06
640, 256, 2.55189620758483e-07
640, 1152, 1.1228343313373254e-06
640, 128, 1.5311377245508984e-07
1024, 18432, 2.8530199600798403e-05
1024, 2048, 3.2153892215568864e-06
1024, 9216, 1.4290618762475048e-05
1024, 1024, 1.6332135728542914e-06
1024, 4608, 7.145309381237524e-06
1024, 512, 8.166067864271457e-07
1024, 2304, 3.572654690618762e-06
1024, 256, 4.0830339321357284e-07
1024, 1152, 1.786327345309381e-06
1024, 128, 2.0415169660678642e-07
1025, 18432, 2.8581237524950097e-05
1025, 2048, 3.2153892215568864e-06
1025, 9216, 1.4290618762475048e-05
1025, 1024, 1.6332135728542914e-06
1025, 4608, 7.145309381237524e-06
1025, 512, 8.166067864271457e-07
1025, 2304, 3.572654690618762e-06
1025, 256, 4.0830339321357284e-07
1025, 1152, 1.786327345309381e-06
1025, 128, 2.0415169660678642e-07
1026, 18432, 2.8581237524950097e-05
1026, 2048, 3.2153892215568864e-06
1026, 9216, 1.4290618762475048e-05
1026, 1024, 1.6332135728542914e-06
1026, 4608, 7.145309381237524e-06
1026, 512, 8.166067864271457e-07
1026, 2304, 3.572654690618762e-06
1026, 256, 4.0830339321357284e-07
1026, 1152, 1.786327345309381e-06
1026, 128, 2.0415169660678642e-07
1028, 18432, 2.8632275449101797e-05
1028, 2048, 3.2153892215568864e-06
1028, 9216, 1.4341656686626747e-05
1028, 1024, 1.6332135728542914e-06
1028, 4608, 7.196347305389221e-06
1028, 512, 8.166067864271457e-07
1028, 2304, 3.6236926147704593e-06
1028, 256, 4.0830339321357284e-07
1028, 1152, 1.8373652694610778e-06
1028, 128, 2.0415169660678642e-07
1032, 18432, 2.8734351297405187e-05
1032, 2048, 3.2153892215568864e-06
1032, 9216, 1.4392694610778442e-05
1032, 1024, 1.6332135728542914e-06
1032, 4608, 7.196347305389221e-06
1032, 512, 8.166067864271457e-07
1032, 2304, 3.6236926147704593e-06
1032, 256, 4.0830339321357284e-07
1032, 1152, 1.8373652694610778e-06
1032, 128, 2.0415169660678642e-07
1040, 18432, 2.8989540918163674e-05
1040, 2048, 3.2664271457085827e-06
1040, 9216, 1.4494770459081837e-05
1040, 1024, 1.6332135728542914e-06
1040, 4608, 7.2473852295409186e-06
1040, 512, 8.166067864271457e-07
1040, 2304, 3.6236926147704593e-06
1040, 256, 4.0830339321357284e-07
1040, 1152, 1.8373652694610778e-06
1040, 128, 2.0415169660678642e-07
1056, 18432, 2.9397844311377245e-05
1056, 2048, 3.2664271457085827e-06
1056, 9216, 1.4698922155688623e-05
1056, 1024, 1.6332135728542914e-06
1056, 4608, 7.349461077844311e-06
1056, 512, 8.166067864271457e-07
1056, 2304, 3.6747305389221556e-06
1056, 256, 4.0830339321357284e-07
1056, 1152, 1.8373652694610778e-06
1056, 128, 2.0415169660678642e-07
1088, 18432, 3.0316526946107787e-05
1088, 2048, 3.3685029940119763e-06
1088, 9216, 1.5158263473053893e-05
1088, 1024, 1.6842514970059881e-06
1088, 4608, 7.604650698602794e-06
1088, 512, 8.676447105788423e-07
1088, 2304, 3.827844311377246e-06
1088, 256, 4.5934131736526945e-07
1088, 1152, 1.939441117764471e-06
1088, 128, 2.55189620758483e-07
1152, 18432, 3.210285429141717e-05
1152, 2048, 3.572654690618762e-06
1152, 9216, 1.607694610778443e-05
1152, 1024, 1.786327345309381e-06
1152, 4608, 8.063992015968064e-06
1152, 512, 9.186826347305389e-07
1152, 2304, 4.031996007984032e-06
1152, 256, 4.5934131736526945e-07
1152, 1152, 2.041516966067864e-06
1152, 128, 2.55189620758483e-07
1280, 18432, 3.567550898203593e-05
1280, 2048, 3.980958083832335e-06
1280, 9216, 1.7863273453093812e-05
1280, 1024, 1.9904790419161677e-06
1280, 4608, 8.931636726546906e-06
1280, 512, 1.020758483033932e-06
1280, 2304, 4.4913373253493014e-06
1280, 256, 5.10379241516966e-07
1280, 1152, 2.2456686626746507e-06
1280, 128, 2.55189620758483e-07
1536, 18432, 4.276978043912176e-05
1536, 2048, 4.797564870259481e-06
1536, 9216, 2.138489021956088e-05
1536, 1024, 2.3987824351297406e-06
1536, 4608, 1.0717964071856288e-05
1536, 512, 1.2249101796407187e-06
1536, 2304, 5.358982035928144e-06
1536, 256, 6.124550898203593e-07
1536, 1152, 2.7050099800399204e-06
1536, 128, 3.0622754491017967e-07
2049, 18432, 5.706039920159681e-05
2049, 2048, 6.379740518962076e-06
2049, 9216, 2.8530199600798403e-05
2049, 1024, 3.2153892215568864e-06
2049, 4608, 1.4290618762475048e-05
2049, 512, 1.6332135728542914e-06
2049, 2304, 7.145309381237524e-06
2049, 256, 8.166067864271457e-07
2049, 1152, 3.572654690618762e-06
2049, 128, 4.0830339321357284e-07
2050, 18432, 5.71114371257485e-05
2050, 2048, 6.379740518962076e-06
2050, 9216, 2.8581237524950097e-05
2050, 1024, 3.2153892215568864e-06
2050, 4608, 1.4290618762475048e-05
2050, 512, 1.6332135728542914e-06
2050, 2304, 7.145309381237524e-06
2050, 256, 8.166067864271457e-07
2050, 1152, 3.572654690618762e-06
2050, 128, 4.0830339321357284e-07
2052, 18432, 5.7162475049900193e-05
2052, 2048, 6.379740518962076e-06
2052, 9216, 2.8581237524950097e-05
2052, 1024, 3.2153892215568864e-06
2052, 4608, 1.4290618762475048e-05
2052, 512, 1.6332135728542914e-06
2052, 2304, 7.145309381237524e-06
2052, 256, 8.166067864271457e-07
2052, 1152, 3.572654690618762e-06
2052, 128, 4.0830339321357284e-07
2056, 18432, 5.7264550898203594e-05
2056, 2048, 6.379740518962076e-06
2056, 9216, 2.8632275449101797e-05
2056, 1024, 3.2153892215568864e-06
2056, 4608, 1.4341656686626747e-05
2056, 512, 1.6332135728542914e-06
2056, 2304, 7.196347305389221e-06
2056, 256, 8.166067864271457e-07
2056, 1152, 3.6236926147704593e-06
2056, 128, 4.0830339321357284e-07
2064, 18432, 5.7468702594810374e-05
2064, 2048, 6.430778443113773e-06
2064, 9216, 2.8734351297405187e-05
2064, 1024, 3.2153892215568864e-06
2064, 4608, 1.4392694610778442e-05
2064, 512, 1.6332135728542914e-06
2064, 2304, 7.196347305389221e-06
2064, 256, 8.166067864271457e-07
2064, 1152, 3.6236926147704593e-06
2064, 128, 4.0830339321357284e-07
2080, 18432, 5.7928043912175645e-05
2080, 2048, 6.481816367265469e-06
2080, 9216, 2.8989540918163674e-05
2080, 1024, 3.2664271457085827e-06
2080, 4608, 1.4494770459081837e-05
2080, 512, 1.6332135728542914e-06
2080, 2304, 7.2473852295409186e-06
2080, 256, 8.166067864271457e-07
2080, 1152, 3.6236926147704593e-06
2080, 128, 4.0830339321357284e-07
2112, 18432, 5.879568862275449e-05
2112, 2048, 6.5328542914171655e-06
2112, 9216, 2.9397844311377245e-05
2112, 1024, 3.2664271457085827e-06
2112, 4608, 1.4698922155688623e-05
2112, 512, 1.6332135728542914e-06
2112, 2304, 7.349461077844311e-06
2112, 256, 8.166067864271457e-07
2112, 1152, 3.6747305389221556e-06
2112, 128, 4.0830339321357284e-07
2176, 18432, 6.058201596806387e-05
2176, 2048, 6.7370059880239526e-06
2176, 9216, 3.0316526946107787e-05
2176, 1024, 3.3685029940119763e-06
2176, 4608, 1.5158263473053893e-05
2176, 512, 1.6842514970059881e-06
2176, 2304, 7.604650698602794e-06
2176, 256, 8.676447105788423e-07
2176, 1152, 3.827844311377246e-06
2176, 128, 4.5934131736526945e-07
2304, 18432, 6.415467065868264e-05
2304, 2048, 7.145309381237524e-06
2304, 9216, 3.210285429141717e-05
2304, 1024, 3.572654690618762e-06
2304, 4608, 1.607694610778443e-05
2304, 512, 1.786327345309381e-06
2304, 2304, 8.063992015968064e-06
2304, 256, 9.186826347305389e-07
2304, 1152, 4.031996007984032e-06
2304, 128, 4.5934131736526945e-07
2560, 18432, 7.129998003992016e-05
2560, 2048, 7.96191616766467e-06
2560, 9216, 3.567550898203593e-05
2560, 1024, 3.980958083832335e-06
2560, 4608, 1.7863273453093812e-05
2560, 512, 1.9904790419161677e-06
2560, 2304, 8.931636726546906e-06
2560, 256, 1.020758483033932e-06
2560, 1152, 4.4913373253493014e-06
2560, 128, 5.10379241516966e-07
