M, N, latency
2052, 832, 3.90440119760479e-06
2052, 416, 1.952200598802395e-06
2056, 53248, 0.0002480443113772455
2056, 26624, 0.00012402215568862275
2056, 13312, 6.201107784431137e-05
2056, 6656, 3.1005538922155687e-05
2056, 3328, 1.5502769461077843e-05
2056, 1664, 7.77052395209581e-06
2056, 832, 3.90440119760479e-06
2056, 416, 1.952200598802395e-06
2064, 53248, 0.00024900127245508984
2064, 26624, 0.0001245197754491018
2064, 13312, 6.227902694610778e-05
2064, 6656, 3.115865269461078e-05
2064, 3328, 1.557932634730539e-05
2064, 1664, 7.80880239520958e-06
2064, 832, 3.90440119760479e-06
2064, 416, 1.952200598802395e-06
2080, 53248, 0.0002509534730538922
2080, 26624, 0.0001254767365269461
2080, 13312, 6.273836826347306e-05
2080, 6656, 3.138832335329341e-05
2080, 3328, 1.5694161676646706e-05
2080, 1664, 7.847080838323353e-06
2080, 832, 3.942679640718563e-06
2080, 416, 1.9904790419161677e-06
2112, 53248, 0.00025478131736526947
2112, 26624, 0.00012739065868263473
2112, 13312, 6.369532934131737e-05
2112, 6656, 3.184766467065868e-05
2112, 3328, 1.592383233532934e-05
2112, 1664, 7.96191616766467e-06
2112, 832, 3.980958083832335e-06
2112, 416, 1.9904790419161677e-06
2176, 53248, 0.00026251356287425147
2176, 26624, 0.00013125678143712573
2176, 13312, 6.564752994011976e-05
2176, 6656, 3.284290419161677e-05
2176, 3328, 1.6421452095808385e-05
2176, 1664, 8.229865269461077e-06
2176, 832, 4.134071856287425e-06
2176, 416, 2.0670359281437124e-06
2304, 53248, 0.0002779780538922156
2304, 26624, 0.0001389890269461078
2304, 13312, 6.951365269461078e-05
2304, 6656, 3.475682634730539e-05
2304, 3328, 1.7378413173652696e-05
2304, 1664, 8.689206586826348e-06
2304, 832, 4.36374251497006e-06
2304, 416, 2.18187125748503e-06
2560, 53248, 0.00030883047904191617
2560, 26624, 0.00015441523952095809
2560, 13312, 7.720761976047904e-05
2560, 6656, 3.8622949101796406e-05
2560, 3328, 1.933061377245509e-05
2560, 1664, 9.684446107784432e-06
2560, 832, 4.861362275449102e-06
2560, 416, 2.4498203592814374e-06
257, 12288, 7.158068862275449e-06
257, 3072, 1.7990868263473052e-06
257, 1536, 9.186826347305389e-07
257, 6144, 3.5981736526946105e-06
257, 768, 4.5934131736526945e-07
257, 384, 2.2967065868263473e-07
258, 12288, 7.196347305389221e-06
258, 3072, 1.7990868263473052e-06
258, 1536, 9.186826347305389e-07
258, 6144, 3.5981736526946105e-06
258, 768, 4.5934131736526945e-07
258, 384, 2.2967065868263473e-07
260, 12288, 7.272904191616766e-06
260, 3072, 1.8373652694610778e-06
260, 1536, 9.186826347305389e-07
260, 6144, 3.636452095808383e-06
260, 768, 4.5934131736526945e-07
260, 384, 2.2967065868263473e-07
264, 12288, 7.349461077844311e-06
264, 3072, 1.8373652694610778e-06
264, 1536, 9.186826347305389e-07
264, 6144, 3.6747305389221556e-06
264, 768, 4.5934131736526945e-07
264, 384, 2.2967065868263473e-07
272, 12288, 7.579131736526947e-06
272, 3072, 1.913922155688623e-06
272, 1536, 9.569610778443115e-07
272, 6144, 3.7895658682634734e-06
272, 768, 4.976197604790419e-07
272, 384, 2.679491017964072e-07
288, 12288, 8.038473053892214e-06
288, 3072, 2.0287574850299403e-06
288, 1536, 1.0335179640718562e-06
288, 6144, 4.019236526946107e-06
288, 768, 5.358982035928144e-07
288, 384, 2.679491017964072e-07
320, 12288, 8.918877245508982e-06
320, 3072, 2.258428143712575e-06
320, 1536, 1.1483532934131737e-06
320, 6144, 4.478577844311377e-06
320, 768, 5.741766467065869e-07
320, 384, 3.0622754491017967e-07
384, 12288, 1.0717964071856288e-05
384, 3072, 2.679491017964072e-06
384, 1536, 1.339745508982036e-06
384, 6144, 5.358982035928144e-06
384, 768, 6.890119760479042e-07
384, 384, 3.445059880239521e-07
512, 12288, 1.4277859281437124e-05
512, 3072, 3.5981736526946105e-06
512, 1536, 1.7990868263473052e-06
512, 6144, 7.158068862275449e-06
512, 768, 9.186826347305389e-07
512, 384, 4.5934131736526945e-07
768, 12288, 2.13976497005988e-05
768, 3072, 5.358982035928144e-06
768, 1536, 2.679491017964072e-06
768, 6144, 1.0717964071856288e-05
768, 768, 1.339745508982036e-06
768, 384, 6.890119760479042e-07
513, 12288, 1.4316137724550898e-05
513, 3072, 3.5981736526946105e-06
513, 1536, 1.7990868263473052e-06
513, 6144, 7.158068862275449e-06
513, 768, 9.186826347305389e-07
513, 384, 4.5934131736526945e-07
514, 12288, 1.4316137724550898e-05
514, 3072, 3.5981736526946105e-06
514, 1536, 1.7990868263473052e-06
514, 6144, 7.158068862275449e-06
514, 768, 9.186826347305389e-07
514, 384, 4.5934131736526945e-07
516, 12288, 1.4392694610778442e-05
516, 3072, 3.5981736526946105e-06
516, 1536, 1.7990868263473052e-06
516, 6144, 7.196347305389221e-06
516, 768, 9.186826347305389e-07
516, 384, 4.5934131736526945e-07
520, 12288, 1.4507529940119761e-05
520, 3072, 3.636452095808383e-06
520, 1536, 1.8373652694610778e-06
520, 6144, 7.272904191616766e-06
520, 768, 9.186826347305389e-07
520, 384, 4.5934131736526945e-07
528, 12288, 1.4698922155688623e-05
528, 3072, 3.6747305389221556e-06
528, 1536, 1.8373652694610778e-06
528, 6144, 7.349461077844311e-06
528, 768, 9.186826347305389e-07
528, 384, 4.5934131736526945e-07
544, 12288, 1.5158263473053893e-05
544, 3072, 3.7895658682634734e-06
544, 1536, 1.913922155688623e-06
544, 6144, 7.579131736526947e-06
544, 768, 9.569610778443115e-07
544, 384, 4.976197604790419e-07
576, 12288, 1.603866766467066e-05
576, 3072, 4.019236526946107e-06
576, 1536, 2.0287574850299403e-06
576, 6144, 8.038473053892214e-06
576, 768, 1.0335179640718562e-06
576, 384, 5.358982035928144e-07
640, 12288, 1.7837754491017964e-05
640, 3072, 4.478577844311377e-06
640, 1536, 2.258428143712575e-06
640, 6144, 8.918877245508982e-06
640, 768, 1.1483532934131737e-06
640, 384, 5.741766467065869e-07
1024, 12288, 2.851744011976048e-05
1024, 3072, 7.158068862275449e-06
1024, 1536, 3.5981736526946105e-06
1024, 6144, 1.4277859281437124e-05
1024, 768, 1.7990868263473052e-06
1024, 384, 9.186826347305389e-07
1025, 12288, 2.855571856287425e-05
1025, 3072, 7.158068862275449e-06
1025, 1536, 3.5981736526946105e-06
1025, 6144, 1.4277859281437124e-05
1025, 768, 1.7990868263473052e-06
1025, 384, 9.186826347305389e-07
1026, 12288, 2.8593997005988024e-05
1026, 3072, 7.158068862275449e-06
1026, 1536, 3.5981736526946105e-06
1026, 6144, 1.4316137724550898e-05
1026, 768, 1.7990868263473052e-06
1026, 384, 9.186826347305389e-07
1028, 12288, 2.8632275449101797e-05
1028, 3072, 7.158068862275449e-06
1028, 1536, 3.5981736526946105e-06
1028, 6144, 1.4316137724550898e-05
1028, 768, 1.7990868263473052e-06
1028, 384, 9.186826347305389e-07
1032, 12288, 2.8747110778443115e-05
1032, 3072, 7.196347305389221e-06
1032, 1536, 3.5981736526946105e-06
1032, 6144, 1.4392694610778442e-05
1032, 768, 1.7990868263473052e-06
1032, 384, 9.186826347305389e-07
1040, 12288, 2.8976781437125747e-05
1040, 3072, 7.272904191616766e-06
1040, 1536, 3.636452095808383e-06
1040, 6144, 1.4507529940119761e-05
1040, 768, 1.8373652694610778e-06
1040, 384, 9.186826347305389e-07
1056, 12288, 2.9397844311377245e-05
1056, 3072, 7.349461077844311e-06
1056, 1536, 3.6747305389221556e-06
1056, 6144, 1.4698922155688623e-05
1056, 768, 1.8373652694610778e-06
1056, 384, 9.186826347305389e-07
1088, 12288, 3.0316526946107787e-05
1088, 3072, 7.579131736526947e-06
1088, 1536, 3.7895658682634734e-06
1088, 6144, 1.5158263473053893e-05
1088, 768, 1.913922155688623e-06
1088, 384, 9.569610778443115e-07
1152, 12288, 3.207733532934132e-05
1152, 3072, 8.038473053892214e-06
1152, 1536, 4.019236526946107e-06
1152, 6144, 1.603866766467066e-05
1152, 768, 2.0287574850299403e-06
1152, 384, 1.0335179640718562e-06
1280, 12288, 3.563723053892216e-05
1280, 3072, 8.918877245508982e-06
1280, 1536, 4.478577844311377e-06
1280, 6144, 1.7837754491017964e-05
1280, 768, 2.258428143712575e-06
1280, 384, 1.1483532934131737e-06
1536, 12288, 4.27952994011976e-05
1536, 3072, 1.0717964071856288e-05
1536, 1536, 5.358982035928144e-06
1536, 6144, 2.13976497005988e-05
1536, 768, 2.679491017964072e-06
1536, 384, 1.339745508982036e-06
2049, 12288, 5.707315868263473e-05
2049, 3072, 1.4277859281437124e-05
2049, 1536, 7.158068862275449e-06
2049, 6144, 2.855571856287425e-05
2049, 768, 3.5981736526946105e-06
2049, 384, 1.7990868263473052e-06
2050, 12288, 5.707315868263473e-05
2050, 3072, 1.4277859281437124e-05
2050, 1536, 7.158068862275449e-06
2050, 6144, 2.855571856287425e-05
2050, 768, 3.5981736526946105e-06
2050, 384, 1.7990868263473052e-06
2052, 12288, 5.714971556886227e-05
2052, 3072, 1.4316137724550898e-05
2052, 1536, 7.158068862275449e-06
2052, 6144, 2.8593997005988024e-05
2052, 768, 3.5981736526946105e-06
2052, 384, 1.7990868263473052e-06
2056, 12288, 5.7264550898203594e-05
2056, 3072, 1.4316137724550898e-05
2056, 1536, 7.158068862275449e-06
2056, 6144, 2.8632275449101797e-05
2056, 768, 3.5981736526946105e-06
2056, 384, 1.7990868263473052e-06
2064, 12288, 5.749422155688623e-05
2064, 3072, 1.4392694610778442e-05
2064, 1536, 7.196347305389221e-06
2064, 6144, 2.8747110778443115e-05
2064, 768, 3.5981736526946105e-06
2064, 384, 1.7990868263473052e-06
2080, 12288, 5.7915284431137724e-05
2080, 3072, 1.4507529940119761e-05
2080, 1536, 7.272904191616766e-06
2080, 6144, 2.8976781437125747e-05
2080, 768, 3.636452095808383e-06
2080, 384, 1.8373652694610778e-06
2112, 12288, 5.879568862275449e-05
2112, 3072, 1.4698922155688623e-05
2112, 1536, 7.349461077844311e-06
2112, 6144, 2.9397844311377245e-05
2112, 768, 3.6747305389221556e-06
2112, 384, 1.8373652694610778e-06
2176, 12288, 6.059477544910179e-05
2176, 3072, 1.5158263473053893e-05
2176, 1536, 7.579131736526947e-06
2176, 6144, 3.0316526946107787e-05
2176, 768, 3.7895658682634734e-06
2176, 384, 1.913922155688623e-06
2304, 12288, 6.415467065868264e-05
2304, 3072, 1.603866766467066e-05
2304, 1536, 8.038473053892214e-06
2304, 6144, 3.207733532934132e-05
2304, 768, 4.019236526946107e-06
2304, 384, 2.0287574850299403e-06
2560, 12288, 7.127446107784432e-05
2560, 3072, 1.7837754491017964e-05
2560, 1536, 8.918877245508982e-06
2560, 6144, 3.563723053892216e-05
2560, 768, 4.478577844311377e-06
2560, 384, 2.258428143712575e-06
257, 18432, 1.075624251497006e-05
257, 2048, 1.2249101796407187e-06
257, 9216, 5.397260479041916e-06
257, 1024, 6.124550898203593e-07
257, 4608, 2.717769461077844e-06
257, 512, 3.0622754491017967e-07
257, 2304, 1.3780239520958084e-06
257, 256, 1.5311377245508984e-07
257, 1152, 6.890119760479042e-07
257, 128, 7.655688622754492e-08
258, 18432, 1.0794520958083831e-05
258, 2048, 1.2249101796407187e-06
258, 9216, 5.397260479041916e-06
258, 1024, 6.124550898203593e-07
258, 4608, 2.717769461077844e-06
258, 512, 3.0622754491017967e-07
258, 2304, 1.3780239520958084e-06
258, 256, 1.5311377245508984e-07
258, 1152, 6.890119760479042e-07
258, 128, 7.655688622754492e-08
260, 18432, 1.0871077844311377e-05
260, 2048, 1.2249101796407187e-06
260, 9216, 5.435538922155688e-06
260, 1024, 6.124550898203593e-07
260, 4608, 2.717769461077844e-06
260, 512, 3.0622754491017967e-07
260, 2304, 1.3780239520958084e-06
260, 256, 1.5311377245508984e-07
260, 1152, 6.890119760479042e-07
260, 128, 7.655688622754492e-08
264, 18432, 1.1024191616766467e-05
264, 2048, 1.2249101796407187e-06
264, 9216, 5.5120958083832335e-06
264, 1024, 6.124550898203593e-07
264, 4608, 2.7560479041916167e-06
264, 512, 3.0622754491017967e-07
264, 2304, 1.3780239520958084e-06
264, 256, 1.5311377245508984e-07
264, 1152, 6.890119760479042e-07
264, 128, 7.655688622754492e-08
272, 18432, 1.1368697604790418e-05
272, 2048, 1.263188622754491e-06
272, 9216, 5.7034880239520955e-06
272, 1024, 6.507335329341317e-07
272, 4608, 2.870883233532934e-06
272, 512, 3.445059880239521e-07
272, 2304, 1.4545808383233533e-06
272, 256, 1.9139221556886228e-07
272, 1152, 7.272904191616767e-07
272, 128, 1.1483532934131736e-07
288, 18432, 1.2057709580838325e-05
288, 2048, 1.339745508982036e-06
288, 9216, 6.047994011976048e-06
288, 1024, 6.890119760479042e-07
288, 4608, 3.023997005988024e-06
288, 512, 3.445059880239521e-07
288, 2304, 1.5311377245508983e-06
288, 256, 1.9139221556886228e-07
288, 1152, 7.655688622754491e-07
288, 128, 1.1483532934131736e-07
320, 18432, 1.339745508982036e-05
320, 2048, 1.4928592814371257e-06
320, 9216, 6.69872754491018e-06
320, 1024, 7.655688622754491e-07
320, 4608, 3.3685029940119763e-06
320, 512, 3.8278443113772456e-07
320, 2304, 1.6842514970059881e-06
320, 256, 1.9139221556886228e-07
320, 1152, 8.421257485029941e-07
320, 128, 1.1483532934131736e-07
384, 18432, 1.603866766467066e-05
384, 2048, 1.7990868263473052e-06
384, 9216, 8.038473053892214e-06
384, 1024, 9.186826347305389e-07
384, 4608, 4.019236526946107e-06
384, 512, 4.5934131736526945e-07
384, 2304, 2.0287574850299403e-06
384, 256, 2.2967065868263473e-07
384, 1152, 1.0335179640718562e-06
384, 128, 1.1483532934131736e-07
512, 18432, 2.13976497005988e-05
512, 2048, 2.411541916167665e-06
512, 9216, 1.0717964071856288e-05
512, 1024, 1.2249101796407187e-06
512, 4608, 5.358982035928144e-06
512, 512, 6.124550898203593e-07
512, 2304, 2.679491017964072e-06
512, 256, 3.0622754491017967e-07
512, 1152, 1.339745508982036e-06
512, 128, 1.5311377245508984e-07
768, 18432, 3.207733532934132e-05
768, 2048, 3.5981736526946105e-06
768, 9216, 1.603866766467066e-05
768, 1024, 1.7990868263473052e-06
768, 4608, 8.038473053892214e-06
768, 512, 9.186826347305389e-07
768, 2304, 4.019236526946107e-06
768, 256, 4.5934131736526945e-07
768, 1152, 2.0287574850299403e-06
768, 128, 2.2967065868263473e-07
513, 18432, 2.1435928143712576e-05
513, 2048, 2.411541916167665e-06
513, 9216, 1.0717964071856288e-05
513, 1024, 1.2249101796407187e-06
513, 4608, 5.358982035928144e-06
513, 512, 6.124550898203593e-07
513, 2304, 2.679491017964072e-06
513, 256, 3.0622754491017967e-07
513, 1152, 1.339745508982036e-06
513, 128, 1.5311377245508984e-07
514, 18432, 2.147420658682635e-05
514, 2048, 2.411541916167665e-06
514, 9216, 1.075624251497006e-05
514, 1024, 1.2249101796407187e-06
514, 4608, 5.397260479041916e-06
514, 512, 6.124550898203593e-07
514, 2304, 2.717769461077844e-06
514, 256, 3.0622754491017967e-07
514, 1152, 1.3780239520958084e-06
514, 128, 1.5311377245508984e-07
516, 18432, 2.155076347305389e-05
516, 2048, 2.411541916167665e-06
516, 9216, 1.0794520958083831e-05
516, 1024, 1.2249101796407187e-06
516, 4608, 5.397260479041916e-06
516, 512, 6.124550898203593e-07
516, 2304, 2.717769461077844e-06
516, 256, 3.0622754491017967e-07
516, 1152, 1.3780239520958084e-06
516, 128, 1.5311377245508984e-07
520, 18432, 2.1742155688622753e-05
520, 2048, 2.4498203592814374e-06
520, 9216, 1.0871077844311377e-05
520, 1024, 1.2249101796407187e-06
520, 4608, 5.435538922155688e-06
520, 512, 6.124550898203593e-07
520, 2304, 2.717769461077844e-06
520, 256, 3.0622754491017967e-07
520, 1152, 1.3780239520958084e-06
520, 128, 1.5311377245508984e-07
528, 18432, 2.2048383233532934e-05
528, 2048, 2.4498203592814374e-06
528, 9216, 1.1024191616766467e-05
528, 1024, 1.2249101796407187e-06
528, 4608, 5.5120958083832335e-06
528, 512, 6.124550898203593e-07
528, 2304, 2.7560479041916167e-06
528, 256, 3.0622754491017967e-07
528, 1152, 1.3780239520958084e-06
528, 128, 1.5311377245508984e-07
544, 18432, 2.2737395209580837e-05
544, 2048, 2.526377245508982e-06
544, 9216, 1.1368697604790418e-05
544, 1024, 1.263188622754491e-06
544, 4608, 5.7034880239520955e-06
544, 512, 6.507335329341317e-07
544, 2304, 2.870883233532934e-06
544, 256, 3.445059880239521e-07
544, 1152, 1.4545808383233533e-06
544, 128, 1.9139221556886228e-07
576, 18432, 2.4077140718562877e-05
576, 2048, 2.679491017964072e-06
576, 9216, 1.2057709580838325e-05
576, 1024, 1.339745508982036e-06
576, 4608, 6.047994011976048e-06
576, 512, 6.890119760479042e-07
576, 2304, 3.023997005988024e-06
576, 256, 3.445059880239521e-07
576, 1152, 1.5311377245508983e-06
576, 128, 1.9139221556886228e-07
640, 18432, 2.6756631736526947e-05
640, 2048, 2.9857185628742513e-06
640, 9216, 1.339745508982036e-05
640, 1024, 1.4928592814371257e-06
640, 4608, 6.69872754491018e-06
640, 512, 7.655688622754491e-07
640, 2304, 3.3685029940119763e-06
640, 256, 3.8278443113772456e-07
640, 1152, 1.6842514970059881e-06
640, 128, 1.9139221556886228e-07
1024, 18432, 4.27952994011976e-05
1024, 2048, 4.784805389221557e-06
1024, 9216, 2.13976497005988e-05
1024, 1024, 2.411541916167665e-06
1024, 4608, 1.0717964071856288e-05
1024, 512, 1.2249101796407187e-06
1024, 2304, 5.358982035928144e-06
1024, 256, 6.124550898203593e-07
1024, 1152, 2.679491017964072e-06
1024, 128, 3.0622754491017967e-07
1025, 18432, 4.2833577844311376e-05
1025, 2048, 4.784805389221557e-06
1025, 9216, 2.1435928143712576e-05
1025, 1024, 2.411541916167665e-06
1025, 4608, 1.0717964071856288e-05
1025, 512, 1.2249101796407187e-06
1025, 2304, 5.358982035928144e-06
1025, 256, 6.124550898203593e-07
1025, 1152, 2.679491017964072e-06
1025, 128, 3.0622754491017967e-07
1026, 18432, 4.287185628742515e-05
1026, 2048, 4.784805389221557e-06
1026, 9216, 2.1435928143712576e-05
1026, 1024, 2.411541916167665e-06
1026, 4608, 1.0717964071856288e-05
1026, 512, 1.2249101796407187e-06
1026, 2304, 5.358982035928144e-06
1026, 256, 6.124550898203593e-07
1026, 1152, 2.679491017964072e-06
1026, 128, 3.0622754491017967e-07
1028, 18432, 4.29484131736527e-05
1028, 2048, 4.784805389221557e-06
1028, 9216, 2.147420658682635e-05
1028, 1024, 2.411541916167665e-06
1028, 4608, 1.075624251497006e-05
1028, 512, 1.2249101796407187e-06
1028, 2304, 5.397260479041916e-06
1028, 256, 6.124550898203593e-07
1028, 1152, 2.717769461077844e-06
1028, 128, 3.0622754491017967e-07
1032, 18432, 4.310152694610778e-05
1032, 2048, 4.82308383233533e-06
1032, 9216, 2.155076347305389e-05
1032, 1024, 2.411541916167665e-06
1032, 4608, 1.0794520958083831e-05
1032, 512, 1.2249101796407187e-06
1032, 2304, 5.397260479041916e-06
1032, 256, 6.124550898203593e-07
1032, 1152, 2.717769461077844e-06
1032, 128, 3.0622754491017967e-07
1040, 18432, 4.344603293413174e-05
1040, 2048, 4.861362275449102e-06
1040, 9216, 2.1742155688622753e-05
1040, 1024, 2.4498203592814374e-06
1040, 4608, 1.0871077844311377e-05
1040, 512, 1.2249101796407187e-06
1040, 2304, 5.435538922155688e-06
1040, 256, 6.124550898203593e-07
1040, 1152, 2.717769461077844e-06
1040, 128, 3.0622754491017967e-07
1056, 18432, 4.409676646706587e-05
1056, 2048, 4.899640718562875e-06
1056, 9216, 2.2048383233532934e-05
1056, 1024, 2.4498203592814374e-06
1056, 4608, 1.1024191616766467e-05
1056, 512, 1.2249101796407187e-06
1056, 2304, 5.5120958083832335e-06
1056, 256, 6.124550898203593e-07
1056, 1152, 2.7560479041916167e-06
1056, 128, 3.0622754491017967e-07
1088, 18432, 4.5436511976047904e-05
1088, 2048, 5.052754491017964e-06
1088, 9216, 2.2737395209580837e-05
1088, 1024, 2.526377245508982e-06
1088, 4608, 1.1368697604790418e-05
1088, 512, 1.263188622754491e-06
1088, 2304, 5.7034880239520955e-06
1088, 256, 6.507335329341317e-07
1088, 1152, 2.870883233532934e-06
1088, 128, 3.445059880239521e-07
1152, 18432, 4.811600299401197e-05
1152, 2048, 5.358982035928144e-06
1152, 9216, 2.4077140718562877e-05
1152, 1024, 2.679491017964072e-06
1152, 4608, 1.2057709580838325e-05
1152, 512, 1.339745508982036e-06
1152, 2304, 6.047994011976048e-06
1152, 256, 6.890119760479042e-07
1152, 1152, 3.023997005988024e-06
1152, 128, 3.445059880239521e-07
1280, 18432, 5.3474985029940126e-05
1280, 2048, 5.971437125748503e-06
1280, 9216, 2.6756631736526947e-05
1280, 1024, 2.9857185628742513e-06
1280, 4608, 1.339745508982036e-05
1280, 512, 1.4928592814371257e-06
1280, 2304, 6.69872754491018e-06
1280, 256, 7.655688622754491e-07
1280, 1152, 3.3685029940119763e-06
1280, 128, 3.8278443113772456e-07
1536, 18432, 6.415467065868264e-05
1536, 2048, 7.158068862275449e-06
1536, 9216, 3.207733532934132e-05
1536, 1024, 3.5981736526946105e-06
1536, 4608, 1.603866766467066e-05
1536, 512, 1.7990868263473052e-06
1536, 2304, 8.038473053892214e-06
1536, 256, 9.186826347305389e-07
1536, 1152, 4.019236526946107e-06
1536, 128, 4.5934131736526945e-07
2049, 18432, 8.55905988023952e-05
2049, 2048, 9.531332335329341e-06
2049, 9216, 4.27952994011976e-05
2049, 1024, 4.784805389221557e-06
2049, 4608, 2.13976497005988e-05
2049, 512, 2.411541916167665e-06
2049, 2304, 1.0717964071856288e-05
2049, 256, 1.2249101796407187e-06
2049, 1152, 5.358982035928144e-06
2049, 128, 6.124550898203593e-07
2050, 18432, 8.562887724550898e-05
2050, 2048, 9.531332335329341e-06
2050, 9216, 4.2833577844311376e-05
2050, 1024, 4.784805389221557e-06
2050, 4608, 2.1435928143712576e-05
2050, 512, 2.411541916167665e-06
2050, 2304, 1.0717964071856288e-05
2050, 256, 1.2249101796407187e-06
2050, 1152, 5.358982035928144e-06
2050, 128, 6.124550898203593e-07
2052, 18432, 8.570543413173652e-05
2052, 2048, 9.531332335329341e-06
2052, 9216, 4.287185628742515e-05
2052, 1024, 4.784805389221557e-06
2052, 4608, 2.1435928143712576e-05
2052, 512, 2.411541916167665e-06
2052, 2304, 1.0717964071856288e-05
2052, 256, 1.2249101796407187e-06
2052, 1152, 5.358982035928144e-06
2052, 128, 6.124550898203593e-07
2056, 18432, 8.585854790419162e-05
2056, 2048, 9.569610778443114e-06
2056, 9216, 4.29484131736527e-05
2056, 1024, 4.784805389221557e-06
2056, 4608, 2.147420658682635e-05
2056, 512, 2.411541916167665e-06
2056, 2304, 1.075624251497006e-05
2056, 256, 1.2249101796407187e-06
2056, 1152, 5.397260479041916e-06
2056, 128, 6.124550898203593e-07
2064, 18432, 8.620305389221556e-05
2064, 2048, 9.607889221556887e-06
2064, 9216, 4.310152694610778e-05
2064, 1024, 4.82308383233533e-06
2064, 4608, 2.155076347305389e-05
2064, 512, 2.411541916167665e-06
2064, 2304, 1.0794520958083831e-05
2064, 256, 1.2249101796407187e-06
2064, 1152, 5.397260479041916e-06
2064, 128, 6.124550898203593e-07
2080, 18432, 8.689206586826347e-05
2080, 2048, 9.684446107784432e-06
2080, 9216, 4.344603293413174e-05
2080, 1024, 4.861362275449102e-06
2080, 4608, 2.1742155688622753e-05
2080, 512, 2.4498203592814374e-06
2080, 2304, 1.0871077844311377e-05
2080, 256, 1.2249101796407187e-06
2080, 1152, 5.435538922155688e-06
2080, 128, 6.124550898203593e-07
2112, 18432, 8.819353293413174e-05
2112, 2048, 9.79928143712575e-06
2112, 9216, 4.409676646706587e-05
2112, 1024, 4.899640718562875e-06
2112, 4608, 2.2048383233532934e-05
2112, 512, 2.4498203592814374e-06
2112, 2304, 1.1024191616766467e-05
2112, 256, 1.2249101796407187e-06
2112, 1152, 5.5120958083832335e-06
2112, 128, 6.124550898203593e-07
2176, 18432, 9.087302395209581e-05
2176, 2048, 1.0105508982035928e-05
2176, 9216, 4.5436511976047904e-05
2176, 1024, 5.052754491017964e-06
2176, 4608, 2.2737395209580837e-05
2176, 512, 2.526377245508982e-06
2176, 2304, 1.1368697604790418e-05
2176, 256, 1.263188622754491e-06
2176, 1152, 5.7034880239520955e-06
2176, 128, 6.507335329341317e-07
2304, 18432, 9.623200598802394e-05
2304, 2048, 1.0717964071856288e-05
2304, 9216, 4.811600299401197e-05
2304, 1024, 5.358982035928144e-06
2304, 4608, 2.4077140718562877e-05
2304, 512, 2.679491017964072e-06
2304, 2304, 1.2057709580838325e-05
2304, 256, 1.339745508982036e-06
2304, 1152, 6.047994011976048e-06
2304, 128, 6.890119760479042e-07
2560, 18432, 0.00010691169161676647
2560, 2048, 1.1904595808383235e-05
2560, 9216, 5.3474985029940126e-05
2560, 1024, 5.971437125748503e-06
2560, 4608, 2.6756631736526947e-05
2560, 512, 2.9857185628742513e-06
2560, 2304, 1.339745508982036e-05
2560, 256, 1.4928592814371257e-06
2560, 1152, 6.69872754491018e-06
2560, 128, 7.655688622754491e-07
