M, N, latency
2052, 832, 6.469787234042554e-06
2052, 416, 3.2657021276595745e-06
2056, 53248, 0.0004117249361702128
2056, 26624, 0.0002058624680851064
2056, 13312, 0.00010296204255319149
2056, 6656, 5.1511829787234044e-05
2056, 3328, 2.5755914893617022e-05
2056, 1664, 1.2877957446808511e-05
2056, 832, 6.469787234042554e-06
2056, 416, 3.2657021276595745e-06
2064, 53248, 0.00041332697872340423
2064, 26624, 0.00020666348936170212
2064, 13312, 0.00010333174468085106
2064, 6656, 5.169668085106383e-05
2064, 3328, 2.5879148936170214e-05
2064, 1664, 1.2939574468085107e-05
2064, 832, 6.469787234042554e-06
2064, 416, 3.2657021276595745e-06
2080, 53248, 0.0004165310638297872
2080, 26624, 0.0002082655319148936
2080, 13312, 0.0001041327659574468
2080, 6656, 5.20663829787234e-05
2080, 3328, 2.6064e-05
2080, 1664, 1.3062808510638298e-05
2080, 832, 6.531404255319149e-06
2080, 416, 3.2657021276595745e-06
2112, 53248, 0.00042293923404255313
2112, 26624, 0.00021146961702127657
2112, 13312, 0.00010573480851063828
2112, 6656, 5.286740425531914e-05
2112, 3328, 2.643370212765957e-05
2112, 1664, 1.3247659574468085e-05
2112, 832, 6.654638297872341e-06
2112, 416, 3.3273191489361704e-06
2176, 53248, 0.0004357555744680851
2176, 26624, 0.00021787778723404255
2176, 13312, 0.00010893889361702127
2176, 6656, 5.446944680851064e-05
2176, 3328, 2.723472340425532e-05
2176, 1664, 1.361736170212766e-05
2176, 832, 6.839489361702127e-06
2176, 416, 3.4505531914893616e-06
2304, 53248, 0.00046138825531914893
2304, 26624, 0.00023069412765957446
2304, 13312, 0.00011534706382978723
2304, 6656, 5.7673531914893616e-05
2304, 3328, 2.8836765957446808e-05
2304, 1664, 1.4418382978723404e-05
2304, 832, 7.209191489361702e-06
2304, 416, 3.635404255319149e-06
2560, 53248, 0.0005126536170212766
2560, 26624, 0.0002563268085106383
2560, 13312, 0.00012816340425531915
2560, 6656, 6.408170212765957e-05
2560, 3328, 3.204085106382979e-05
2560, 1664, 1.6020425531914893e-05
2560, 832, 8.010212765957447e-06
2560, 416, 4.005106382978723e-06
257, 12288, 1.1892085106382977e-05
257, 3072, 3.0192340425531916e-06
257, 1536, 1.5404255319148935e-06
257, 6144, 5.976851063829787e-06
257, 768, 8.010212765957447e-07
257, 384, 4.313191489361702e-07
258, 12288, 1.1953702127659574e-05
258, 3072, 3.0192340425531916e-06
258, 1536, 1.5404255319148935e-06
258, 6144, 5.976851063829787e-06
258, 768, 8.010212765957447e-07
258, 384, 4.313191489361702e-07
260, 12288, 1.201531914893617e-05
260, 3072, 3.0192340425531916e-06
260, 1536, 1.5404255319148935e-06
260, 6144, 6.038468085106383e-06
260, 768, 8.010212765957447e-07
260, 384, 4.313191489361702e-07
264, 12288, 1.2200170212765959e-05
264, 3072, 3.080851063829787e-06
264, 1536, 1.5404255319148935e-06
264, 6144, 6.100085106382979e-06
264, 768, 8.010212765957447e-07
264, 384, 4.313191489361702e-07
272, 12288, 1.2569872340425533e-05
272, 3072, 3.1424680851063833e-06
272, 1536, 1.6020425531914893e-06
272, 6144, 6.2849361702127665e-06
272, 768, 8.010212765957447e-07
272, 384, 4.313191489361702e-07
288, 12288, 1.3309276595744681e-05
288, 3072, 3.3273191489361704e-06
288, 1536, 1.6636595744680852e-06
288, 6144, 6.654638297872341e-06
288, 768, 8.626382978723404e-07
288, 384, 4.313191489361702e-07
320, 12288, 1.4788085106382978e-05
320, 3072, 3.6970212765957446e-06
320, 1536, 1.8485106382978723e-06
320, 6144, 7.394042553191489e-06
320, 768, 9.242553191489361e-07
320, 384, 4.92936170212766e-07
384, 12288, 1.7745702127659575e-05
384, 3072, 4.436425531914894e-06
384, 1536, 2.218212765957447e-06
384, 6144, 8.872851063829788e-06
384, 768, 1.1091063829787235e-06
384, 384, 5.545531914893617e-07
512, 12288, 2.3660936170212766e-05
512, 3072, 5.9152340425531915e-06
512, 1536, 2.9576170212765957e-06
512, 6144, 1.1830468085106383e-05
512, 768, 1.4788085106382979e-06
512, 384, 7.394042553191489e-07
768, 12288, 3.549140425531915e-05
768, 3072, 8.872851063829788e-06
768, 1536, 4.436425531914894e-06
768, 6144, 1.7745702127659575e-05
768, 768, 2.218212765957447e-06
768, 384, 1.1091063829787235e-06
513, 12288, 2.3722553191489362e-05
513, 3072, 5.976851063829787e-06
513, 1536, 3.0192340425531916e-06
513, 6144, 1.1892085106382977e-05
513, 768, 1.5404255319148935e-06
513, 384, 8.010212765957447e-07
514, 12288, 2.3784170212765955e-05
514, 3072, 5.976851063829787e-06
514, 1536, 3.0192340425531916e-06
514, 6144, 1.1892085106382977e-05
514, 768, 1.5404255319148935e-06
514, 384, 8.010212765957447e-07
516, 12288, 2.3845787234042555e-05
516, 3072, 5.976851063829787e-06
516, 1536, 3.0192340425531916e-06
516, 6144, 1.1953702127659574e-05
516, 768, 1.5404255319148935e-06
516, 384, 8.010212765957447e-07
520, 12288, 2.403063829787234e-05
520, 3072, 6.038468085106383e-06
520, 1536, 3.0192340425531916e-06
520, 6144, 1.201531914893617e-05
520, 768, 1.5404255319148935e-06
520, 384, 8.010212765957447e-07
528, 12288, 2.4400340425531918e-05
528, 3072, 6.100085106382979e-06
528, 1536, 3.080851063829787e-06
528, 6144, 1.2200170212765959e-05
528, 768, 1.5404255319148935e-06
528, 384, 8.010212765957447e-07
544, 12288, 2.5139744680851066e-05
544, 3072, 6.2849361702127665e-06
544, 1536, 3.1424680851063833e-06
544, 6144, 1.2569872340425533e-05
544, 768, 1.6020425531914893e-06
544, 384, 8.010212765957447e-07
576, 12288, 2.6618553191489363e-05
576, 3072, 6.654638297872341e-06
576, 1536, 3.3273191489361704e-06
576, 6144, 1.3309276595744681e-05
576, 768, 1.6636595744680852e-06
576, 384, 8.626382978723404e-07
640, 12288, 2.9576170212765956e-05
640, 3072, 7.394042553191489e-06
640, 1536, 3.6970212765957446e-06
640, 6144, 1.4788085106382978e-05
640, 768, 1.8485106382978723e-06
640, 384, 9.242553191489361e-07
1024, 12288, 4.732187234042553e-05
1024, 3072, 1.1830468085106383e-05
1024, 1536, 5.9152340425531915e-06
1024, 6144, 2.3660936170212766e-05
1024, 768, 2.9576170212765957e-06
1024, 384, 1.4788085106382979e-06
1025, 12288, 4.738348936170213e-05
1025, 3072, 1.1892085106382977e-05
1025, 1536, 5.976851063829787e-06
1025, 6144, 2.3722553191489362e-05
1025, 768, 3.0192340425531916e-06
1025, 384, 1.5404255319148935e-06
1026, 12288, 4.7445106382978724e-05
1026, 3072, 1.1892085106382977e-05
1026, 1536, 5.976851063829787e-06
1026, 6144, 2.3722553191489362e-05
1026, 768, 3.0192340425531916e-06
1026, 384, 1.5404255319148935e-06
1028, 12288, 4.7506723404255324e-05
1028, 3072, 1.1892085106382977e-05
1028, 1536, 5.976851063829787e-06
1028, 6144, 2.3784170212765955e-05
1028, 768, 3.0192340425531916e-06
1028, 384, 1.5404255319148935e-06
1032, 12288, 4.769157446808511e-05
1032, 3072, 1.1953702127659574e-05
1032, 1536, 5.976851063829787e-06
1032, 6144, 2.3845787234042555e-05
1032, 768, 3.0192340425531916e-06
1032, 384, 1.5404255319148935e-06
1040, 12288, 4.806127659574468e-05
1040, 3072, 1.201531914893617e-05
1040, 1536, 6.038468085106383e-06
1040, 6144, 2.403063829787234e-05
1040, 768, 3.0192340425531916e-06
1040, 384, 1.5404255319148935e-06
1056, 12288, 4.8800680851063835e-05
1056, 3072, 1.2200170212765959e-05
1056, 1536, 6.100085106382979e-06
1056, 6144, 2.4400340425531918e-05
1056, 768, 3.080851063829787e-06
1056, 384, 1.5404255319148935e-06
1088, 12288, 5.027948936170213e-05
1088, 3072, 1.2569872340425533e-05
1088, 1536, 6.2849361702127665e-06
1088, 6144, 2.5139744680851066e-05
1088, 768, 3.1424680851063833e-06
1088, 384, 1.6020425531914893e-06
1152, 12288, 5.3237106382978726e-05
1152, 3072, 1.3309276595744681e-05
1152, 1536, 6.654638297872341e-06
1152, 6144, 2.6618553191489363e-05
1152, 768, 3.3273191489361704e-06
1152, 384, 1.6636595744680852e-06
1280, 12288, 5.915234042553191e-05
1280, 3072, 1.4788085106382978e-05
1280, 1536, 7.394042553191489e-06
1280, 6144, 2.9576170212765956e-05
1280, 768, 3.6970212765957446e-06
1280, 384, 1.8485106382978723e-06
1536, 12288, 7.09828085106383e-05
1536, 3072, 1.7745702127659575e-05
1536, 1536, 8.872851063829788e-06
1536, 6144, 3.549140425531915e-05
1536, 768, 4.436425531914894e-06
1536, 384, 2.218212765957447e-06
2049, 12288, 9.470536170212766e-05
2049, 3072, 2.3722553191489362e-05
2049, 1536, 1.1892085106382977e-05
2049, 6144, 4.738348936170213e-05
2049, 768, 5.976851063829787e-06
2049, 384, 3.0192340425531916e-06
2050, 12288, 9.476697872340426e-05
2050, 3072, 2.3722553191489362e-05
2050, 1536, 1.1892085106382977e-05
2050, 6144, 4.738348936170213e-05
2050, 768, 5.976851063829787e-06
2050, 384, 3.0192340425531916e-06
2052, 12288, 9.482859574468085e-05
2052, 3072, 2.3722553191489362e-05
2052, 1536, 1.1892085106382977e-05
2052, 6144, 4.7445106382978724e-05
2052, 768, 5.976851063829787e-06
2052, 384, 3.0192340425531916e-06
2056, 12288, 9.501344680851065e-05
2056, 3072, 2.3784170212765955e-05
2056, 1536, 1.1892085106382977e-05
2056, 6144, 4.7506723404255324e-05
2056, 768, 5.976851063829787e-06
2056, 384, 3.0192340425531916e-06
2064, 12288, 9.538314893617022e-05
2064, 3072, 2.3845787234042555e-05
2064, 1536, 1.1953702127659574e-05
2064, 6144, 4.769157446808511e-05
2064, 768, 5.976851063829787e-06
2064, 384, 3.0192340425531916e-06
2080, 12288, 9.612255319148936e-05
2080, 3072, 2.403063829787234e-05
2080, 1536, 1.201531914893617e-05
2080, 6144, 4.806127659574468e-05
2080, 768, 6.038468085106383e-06
2080, 384, 3.0192340425531916e-06
2112, 12288, 9.760136170212767e-05
2112, 3072, 2.4400340425531918e-05
2112, 1536, 1.2200170212765959e-05
2112, 6144, 4.8800680851063835e-05
2112, 768, 6.100085106382979e-06
2112, 384, 3.080851063829787e-06
2176, 12288, 0.00010055897872340426
2176, 3072, 2.5139744680851066e-05
2176, 1536, 1.2569872340425533e-05
2176, 6144, 5.027948936170213e-05
2176, 768, 6.2849361702127665e-06
2176, 384, 3.1424680851063833e-06
2304, 12288, 0.00010647421276595745
2304, 3072, 2.6618553191489363e-05
2304, 1536, 1.3309276595744681e-05
2304, 6144, 5.3237106382978726e-05
2304, 768, 6.654638297872341e-06
2304, 384, 3.3273191489361704e-06
2560, 12288, 0.00011830468085106383
2560, 3072, 2.9576170212765956e-05
2560, 1536, 1.4788085106382978e-05
2560, 6144, 5.915234042553191e-05
2560, 768, 7.394042553191489e-06
2560, 384, 3.6970212765957446e-06
257, 18432, 1.7868936170212768e-05
257, 2048, 2.03336170212766e-06
257, 9216, 8.934468085106384e-06
257, 1024, 1.0474893617021276e-06
257, 4608, 4.498042553191489e-06
257, 512, 5.545531914893617e-07
257, 2304, 2.2798297872340423e-06
257, 256, 3.080851063829787e-07
257, 1152, 1.1707234042553193e-06
257, 128, 1.8485106382978723e-07
258, 18432, 1.793055319148936e-05
258, 2048, 2.03336170212766e-06
258, 9216, 8.996085106382978e-06
258, 1024, 1.0474893617021276e-06
258, 4608, 4.498042553191489e-06
258, 512, 5.545531914893617e-07
258, 2304, 2.2798297872340423e-06
258, 256, 3.080851063829787e-07
258, 1152, 1.1707234042553193e-06
258, 128, 1.8485106382978723e-07
260, 18432, 1.8053787234042553e-05
260, 2048, 2.03336170212766e-06
260, 9216, 9.057702127659575e-06
260, 1024, 1.0474893617021276e-06
260, 4608, 4.559659574468085e-06
260, 512, 5.545531914893617e-07
260, 2304, 2.2798297872340423e-06
260, 256, 3.080851063829787e-07
260, 1152, 1.1707234042553193e-06
260, 128, 1.8485106382978723e-07
264, 18432, 1.8300255319148938e-05
264, 2048, 2.03336170212766e-06
264, 9216, 9.180936170212766e-06
264, 1024, 1.0474893617021276e-06
264, 4608, 4.621276595744681e-06
264, 512, 5.545531914893617e-07
264, 2304, 2.3414468085106386e-06
264, 256, 3.080851063829787e-07
264, 1152, 1.1707234042553193e-06
264, 128, 1.8485106382978723e-07
272, 18432, 1.8854808510638298e-05
272, 2048, 2.0949787234042552e-06
272, 9216, 9.427404255319149e-06
272, 1024, 1.0474893617021276e-06
272, 4608, 4.744510638297872e-06
272, 512, 5.545531914893617e-07
272, 2304, 2.403063829787234e-06
272, 256, 3.080851063829787e-07
272, 1152, 1.2323404255319147e-06
272, 128, 1.8485106382978723e-07
288, 18432, 1.996391489361702e-05
288, 2048, 2.218212765957447e-06
288, 9216, 9.98195744680851e-06
288, 1024, 1.1091063829787235e-06
288, 4608, 4.990978723404255e-06
288, 512, 5.545531914893617e-07
288, 2304, 2.5262978723404257e-06
288, 256, 3.080851063829787e-07
288, 1152, 1.2939574468085106e-06
288, 128, 1.8485106382978723e-07
320, 18432, 2.218212765957447e-05
320, 2048, 2.4646808510638294e-06
320, 9216, 1.1091063829787235e-05
320, 1024, 1.2323404255319147e-06
320, 4608, 5.545531914893617e-06
320, 512, 6.161702127659574e-07
320, 2304, 2.7727659574468086e-06
320, 256, 3.080851063829787e-07
320, 1152, 1.417191489361702e-06
320, 128, 1.8485106382978723e-07
384, 18432, 2.6618553191489363e-05
384, 2048, 2.9576170212765957e-06
384, 9216, 1.3309276595744681e-05
384, 1024, 1.4788085106382979e-06
384, 4608, 6.654638297872341e-06
384, 512, 7.394042553191489e-07
384, 2304, 3.3273191489361704e-06
384, 256, 3.6970212765957447e-07
384, 1152, 1.6636595744680852e-06
384, 128, 1.8485106382978723e-07
512, 18432, 3.549140425531915e-05
512, 2048, 3.943489361702128e-06
512, 9216, 1.7745702127659575e-05
512, 1024, 1.971744680851064e-06
512, 4608, 8.872851063829788e-06
512, 512, 9.85872340425532e-07
512, 2304, 4.436425531914894e-06
512, 256, 4.92936170212766e-07
512, 1152, 2.218212765957447e-06
512, 128, 2.46468085106383e-07
768, 18432, 5.3237106382978726e-05
768, 2048, 5.9152340425531915e-06
768, 9216, 2.6618553191489363e-05
768, 1024, 2.9576170212765957e-06
768, 4608, 1.3309276595744681e-05
768, 512, 1.4788085106382979e-06
768, 2304, 6.654638297872341e-06
768, 256, 7.394042553191489e-07
768, 1152, 3.3273191489361704e-06
768, 128, 3.6970212765957447e-07
513, 18432, 3.561463829787234e-05
513, 2048, 4.005106382978723e-06
513, 9216, 1.780731914893617e-05
513, 1024, 2.03336170212766e-06
513, 4608, 8.934468085106384e-06
513, 512, 1.0474893617021276e-06
513, 2304, 4.498042553191489e-06
513, 256, 5.545531914893617e-07
513, 1152, 2.2798297872340423e-06
513, 128, 3.080851063829787e-07
514, 18432, 3.5676255319148936e-05
514, 2048, 4.005106382978723e-06
514, 9216, 1.7868936170212768e-05
514, 1024, 2.03336170212766e-06
514, 4608, 8.934468085106384e-06
514, 512, 1.0474893617021276e-06
514, 2304, 4.498042553191489e-06
514, 256, 5.545531914893617e-07
514, 1152, 2.2798297872340423e-06
514, 128, 3.080851063829787e-07
516, 18432, 3.579948936170213e-05
516, 2048, 4.005106382978723e-06
516, 9216, 1.793055319148936e-05
516, 1024, 2.03336170212766e-06
516, 4608, 8.996085106382978e-06
516, 512, 1.0474893617021276e-06
516, 2304, 4.498042553191489e-06
516, 256, 5.545531914893617e-07
516, 1152, 2.2798297872340423e-06
516, 128, 3.080851063829787e-07
520, 18432, 3.604595744680851e-05
520, 2048, 4.005106382978723e-06
520, 9216, 1.8053787234042553e-05
520, 1024, 2.03336170212766e-06
520, 4608, 9.057702127659575e-06
520, 512, 1.0474893617021276e-06
520, 2304, 4.559659574468085e-06
520, 256, 5.545531914893617e-07
520, 1152, 2.2798297872340423e-06
520, 128, 3.080851063829787e-07
528, 18432, 3.6600510638297876e-05
528, 2048, 4.06672340425532e-06
528, 9216, 1.8300255319148938e-05
528, 1024, 2.03336170212766e-06
528, 4608, 9.180936170212766e-06
528, 512, 1.0474893617021276e-06
528, 2304, 4.621276595744681e-06
528, 256, 5.545531914893617e-07
528, 1152, 2.3414468085106386e-06
528, 128, 3.080851063829787e-07
544, 18432, 3.7709617021276596e-05
544, 2048, 4.1899574468085104e-06
544, 9216, 1.8854808510638298e-05
544, 1024, 2.0949787234042552e-06
544, 4608, 9.427404255319149e-06
544, 512, 1.0474893617021276e-06
544, 2304, 4.744510638297872e-06
544, 256, 5.545531914893617e-07
544, 1152, 2.403063829787234e-06
544, 128, 3.080851063829787e-07
576, 18432, 3.992782978723404e-05
576, 2048, 4.436425531914894e-06
576, 9216, 1.996391489361702e-05
576, 1024, 2.218212765957447e-06
576, 4608, 9.98195744680851e-06
576, 512, 1.1091063829787235e-06
576, 2304, 4.990978723404255e-06
576, 256, 5.545531914893617e-07
576, 1152, 2.5262978723404257e-06
576, 128, 3.080851063829787e-07
640, 18432, 4.436425531914894e-05
640, 2048, 4.929361702127659e-06
640, 9216, 2.218212765957447e-05
640, 1024, 2.4646808510638294e-06
640, 4608, 1.1091063829787235e-05
640, 512, 1.2323404255319147e-06
640, 2304, 5.545531914893617e-06
640, 256, 6.161702127659574e-07
640, 1152, 2.7727659574468086e-06
640, 128, 3.080851063829787e-07
1024, 18432, 7.09828085106383e-05
1024, 2048, 7.886978723404256e-06
1024, 9216, 3.549140425531915e-05
1024, 1024, 3.943489361702128e-06
1024, 4608, 1.7745702127659575e-05
1024, 512, 1.971744680851064e-06
1024, 2304, 8.872851063829788e-06
1024, 256, 9.85872340425532e-07
1024, 1152, 4.436425531914894e-06
1024, 128, 4.92936170212766e-07
1025, 18432, 7.110604255319149e-05
1025, 2048, 7.948595744680852e-06
1025, 9216, 3.555302127659574e-05
1025, 1024, 4.005106382978723e-06
1025, 4608, 1.780731914893617e-05
1025, 512, 2.03336170212766e-06
1025, 2304, 8.934468085106384e-06
1025, 256, 1.0474893617021276e-06
1025, 1152, 4.498042553191489e-06
1025, 128, 5.545531914893617e-07
1026, 18432, 7.116765957446809e-05
1026, 2048, 7.948595744680852e-06
1026, 9216, 3.561463829787234e-05
1026, 1024, 4.005106382978723e-06
1026, 4608, 1.780731914893617e-05
1026, 512, 2.03336170212766e-06
1026, 2304, 8.934468085106384e-06
1026, 256, 1.0474893617021276e-06
1026, 1152, 4.498042553191489e-06
1026, 128, 5.545531914893617e-07
1028, 18432, 7.129089361702127e-05
1028, 2048, 7.948595744680852e-06
1028, 9216, 3.5676255319148936e-05
1028, 1024, 4.005106382978723e-06
1028, 4608, 1.7868936170212768e-05
1028, 512, 2.03336170212766e-06
1028, 2304, 8.934468085106384e-06
1028, 256, 1.0474893617021276e-06
1028, 1152, 4.498042553191489e-06
1028, 128, 5.545531914893617e-07
1032, 18432, 7.153736170212766e-05
1032, 2048, 7.948595744680852e-06
1032, 9216, 3.579948936170213e-05
1032, 1024, 4.005106382978723e-06
1032, 4608, 1.793055319148936e-05
1032, 512, 2.03336170212766e-06
1032, 2304, 8.996085106382978e-06
1032, 256, 1.0474893617021276e-06
1032, 1152, 4.498042553191489e-06
1032, 128, 5.545531914893617e-07
1040, 18432, 7.209191489361701e-05
1040, 2048, 8.010212765957447e-06
1040, 9216, 3.604595744680851e-05
1040, 1024, 4.005106382978723e-06
1040, 4608, 1.8053787234042553e-05
1040, 512, 2.03336170212766e-06
1040, 2304, 9.057702127659575e-06
1040, 256, 1.0474893617021276e-06
1040, 1152, 4.559659574468085e-06
1040, 128, 5.545531914893617e-07
1056, 18432, 7.320102127659575e-05
1056, 2048, 8.13344680851064e-06
1056, 9216, 3.6600510638297876e-05
1056, 1024, 4.06672340425532e-06
1056, 4608, 1.8300255319148938e-05
1056, 512, 2.03336170212766e-06
1056, 2304, 9.180936170212766e-06
1056, 256, 1.0474893617021276e-06
1056, 1152, 4.621276595744681e-06
1056, 128, 5.545531914893617e-07
1088, 18432, 7.541923404255319e-05
1088, 2048, 8.379914893617021e-06
1088, 9216, 3.7709617021276596e-05
1088, 1024, 4.1899574468085104e-06
1088, 4608, 1.8854808510638298e-05
1088, 512, 2.0949787234042552e-06
1088, 2304, 9.427404255319149e-06
1088, 256, 1.0474893617021276e-06
1088, 1152, 4.744510638297872e-06
1088, 128, 5.545531914893617e-07
1152, 18432, 7.985565957446808e-05
1152, 2048, 8.872851063829788e-06
1152, 9216, 3.992782978723404e-05
1152, 1024, 4.436425531914894e-06
1152, 4608, 1.996391489361702e-05
1152, 512, 2.218212765957447e-06
1152, 2304, 9.98195744680851e-06
1152, 256, 1.1091063829787235e-06
1152, 1152, 4.990978723404255e-06
1152, 128, 5.545531914893617e-07
1280, 18432, 8.872851063829788e-05
1280, 2048, 9.858723404255318e-06
1280, 9216, 4.436425531914894e-05
1280, 1024, 4.929361702127659e-06
1280, 4608, 2.218212765957447e-05
1280, 512, 2.4646808510638294e-06
1280, 2304, 1.1091063829787235e-05
1280, 256, 1.2323404255319147e-06
1280, 1152, 5.545531914893617e-06
1280, 128, 6.161702127659574e-07
1536, 18432, 0.00010647421276595745
1536, 2048, 1.1830468085106383e-05
1536, 9216, 5.3237106382978726e-05
1536, 1024, 5.9152340425531915e-06
1536, 4608, 2.6618553191489363e-05
1536, 512, 2.9576170212765957e-06
1536, 2304, 1.3309276595744681e-05
1536, 256, 1.4788085106382979e-06
1536, 1152, 6.654638297872341e-06
1536, 128, 7.394042553191489e-07
2049, 18432, 0.00014208885106382977
2049, 2048, 1.5835574468085108e-05
2049, 9216, 7.104442553191489e-05
2049, 1024, 7.948595744680852e-06
2049, 4608, 3.555302127659574e-05
2049, 512, 4.005106382978723e-06
2049, 2304, 1.780731914893617e-05
2049, 256, 2.03336170212766e-06
2049, 1152, 8.934468085106384e-06
2049, 128, 1.0474893617021276e-06
2050, 18432, 0.0001421504680851064
2050, 2048, 1.5835574468085108e-05
2050, 9216, 7.110604255319149e-05
2050, 1024, 7.948595744680852e-06
2050, 4608, 3.555302127659574e-05
2050, 512, 4.005106382978723e-06
2050, 2304, 1.780731914893617e-05
2050, 256, 2.03336170212766e-06
2050, 1152, 8.934468085106384e-06
2050, 128, 1.0474893617021276e-06
2052, 18432, 0.00014227370212765956
2052, 2048, 1.5835574468085108e-05
2052, 9216, 7.116765957446809e-05
2052, 1024, 7.948595744680852e-06
2052, 4608, 3.561463829787234e-05
2052, 512, 4.005106382978723e-06
2052, 2304, 1.780731914893617e-05
2052, 256, 2.03336170212766e-06
2052, 1152, 8.934468085106384e-06
2052, 128, 1.0474893617021276e-06
2056, 18432, 0.00014252017021276596
2056, 2048, 1.5835574468085108e-05
2056, 9216, 7.129089361702127e-05
2056, 1024, 7.948595744680852e-06
2056, 4608, 3.5676255319148936e-05
2056, 512, 4.005106382978723e-06
2056, 2304, 1.7868936170212768e-05
2056, 256, 2.03336170212766e-06
2056, 1152, 8.934468085106384e-06
2056, 128, 1.0474893617021276e-06
2064, 18432, 0.00014307472340425531
2064, 2048, 1.5897191489361704e-05
2064, 9216, 7.153736170212766e-05
2064, 1024, 7.948595744680852e-06
2064, 4608, 3.579948936170213e-05
2064, 512, 4.005106382978723e-06
2064, 2304, 1.793055319148936e-05
2064, 256, 2.03336170212766e-06
2064, 1152, 8.996085106382978e-06
2064, 128, 1.0474893617021276e-06
2080, 18432, 0.00014418382978723403
2080, 2048, 1.6020425531914893e-05
2080, 9216, 7.209191489361701e-05
2080, 1024, 8.010212765957447e-06
2080, 4608, 3.604595744680851e-05
2080, 512, 4.005106382978723e-06
2080, 2304, 1.8053787234042553e-05
2080, 256, 2.03336170212766e-06
2080, 1152, 9.057702127659575e-06
2080, 128, 1.0474893617021276e-06
2112, 18432, 0.0001464020425531915
2112, 2048, 1.626689361702128e-05
2112, 9216, 7.320102127659575e-05
2112, 1024, 8.13344680851064e-06
2112, 4608, 3.6600510638297876e-05
2112, 512, 4.06672340425532e-06
2112, 2304, 1.8300255319148938e-05
2112, 256, 2.03336170212766e-06
2112, 1152, 9.180936170212766e-06
2112, 128, 1.0474893617021276e-06
2176, 18432, 0.00015083846808510638
2176, 2048, 1.6759829787234042e-05
2176, 9216, 7.541923404255319e-05
2176, 1024, 8.379914893617021e-06
2176, 4608, 3.7709617021276596e-05
2176, 512, 4.1899574468085104e-06
2176, 2304, 1.8854808510638298e-05
2176, 256, 2.0949787234042552e-06
2176, 1152, 9.427404255319149e-06
2176, 128, 1.0474893617021276e-06
2304, 18432, 0.00015971131914893616
2304, 2048, 1.7745702127659575e-05
2304, 9216, 7.985565957446808e-05
2304, 1024, 8.872851063829788e-06
2304, 4608, 3.992782978723404e-05
2304, 512, 4.436425531914894e-06
2304, 2304, 1.996391489361702e-05
2304, 256, 2.218212765957447e-06
2304, 1152, 9.98195744680851e-06
2304, 128, 1.1091063829787235e-06
2560, 18432, 0.00017745702127659575
2560, 2048, 1.9717446808510635e-05
2560, 9216, 8.872851063829788e-05
2560, 1024, 9.858723404255318e-06
2560, 4608, 4.436425531914894e-05
2560, 512, 4.929361702127659e-06
2560, 2304, 2.218212765957447e-05
2560, 256, 2.4646808510638294e-06
2560, 1152, 1.1091063829787235e-05
2560, 128, 1.2323404255319147e-06
